일자,close,대비,기관,외국인,개인,기타,금융투자,보험,투신(사모),은행,기타금융,연기금 등,open,high,low,volume,대비%,한국금리,천연가스,미국금리,다우존스,나스닥,구리,WTI,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50,ATR,A/D,WillA/D,OBV,ADOSC,SOK,SOD,SOJ,MACD,MACDS,MACDH,RSI,ROC,WillR,CCI,TSI,ADX,MFI,MOM,ULTOSC,PVT,BollingerU,BollingerM,BollingerL,Typical,EMV,Mass,NVI,PVI,CV
2021-03-09,144500.0,1500.0,292000,-530500,363100,-124500,351300,21600,-36500,-3700,1400,-42100,143500.0,146000.0,142000.0,1530784.0,1.04,0.5,2.6,0.25,32297.02,13078.5,4.1415,65.61,0.0,0.0,0.0,144500.0,144500.0,144500.0,0.0,382696.0,0.0,1530784.0,0.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530784.0,0.0,0.0,0.0,144166.66666666666,0.0,0.0,1000.0,1000.0,0.0
2021-03-10,142500.0,-2000.0,-889100,480300,400600,8200,-78900,-34000,-30700,-478600,-1400,-265700,148500.0,149000.0,142000.0,1143711.0,-1.4,0.5,2.484,0.25,32485.59,13151.5,4.1415,65.39,0.0,0.0,0.0,143452.38095238095,143475.60975609755,143490.09900990097,0.0,-597627.7142857142,-6500.0,387073.0,0.0,7.142857142857142,34.82142857142857,48.660714285714285,-44.871794871782186,-24.92877492876788,-19.943019943014306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514954.089965398,0.0,0.0,0.0,144500.0,918064091.3657383,0.0,142500.0,1000.0,0.0
2021-03-11,147500.0,5000.0,-591700,1706900,-1111000,-4200,-393600,25700,71300,4400,2700,-302200,143500.0,149000.0,143500.0,1651447.0,3.39,0.5,2.562,0.25,32778.64,13201.5,4.073,64.8,0.0,0.0,0.0,144932.0241691843,144883.0293417922,144853.28715200626,0.0,153030.0129870131,-1500.0,2038520.0,0.0,78.57142857142857,49.404761904761905,48.90873015873016,97.8741276889632,25.4002835211219,72.47384416784129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572899.5987373278,0.0,0.0,0.0,146666.66666666666,249780949.67625362,0.0,142500.0,147500.0,0.0
2021-03-12,152500.0,5000.0,183300,407000,-599700,9400,236600,-9300,38300,700,2000,-85000,149500.0,154500.0,149500.0,1567260.0,3.28,0.5,2.528,0.25,32953.46,12795.5,4.1205,64.6,0.0,0.0,0.0,147102.45636716226,146928.81586960933,146822.11893998654,0.0,466482.0129870131,3500.0,3605780.0,0.0,84.0,56.57142857142858,46.93253968253968,340.9222208291467,132.2844086254663,208.63781220368037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626027.0563644464,0.0,0.0,0.0,152166.66666666666,1834411648.3544533,0.0,152500.0,147500.0,0.0
2021-03-15,151500.0,-1000.0,-300200,-213300,510500,3000,-323700,-40600,-51200,1800,2800,110500,152500.0,153500.0,150500.0,819248.0,-0.66,0.5,2.481,0.25,32825.95,12808.76,4.109,60.0,0.0,0.0,0.0,148157.05721446004,147934.36666172754,147795.11083557818,0.0,193399.34632034646,1500.0,2786532.0,0.0,76.0,79.52380952380952,61.833333333333336,426.02134688119986,219.66450686908053,206.35684001211933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620654.9383316594,155435.6318423255,147700.0,139964.3681576745,151833.33333333334,0.0,0.0,151500.0,147500.0,0.0
2021-03-16,158000.0,6500.0,249100,-26200,-234000,11000,156100,-14800,23400,1500,-2100,85100,153500.0,159500.0,153000.0,1996472.0,4.11,0.5,2.535,0.25,33015.37,13071.75,4.1135,61.42,0.0,0.0,0.0,150211.61385813952,149823.03865718652,149581.22468643024,0.0,1268422.730935731,8000.0,4783004.0,0.0,91.42857142857143,83.80952380952381,73.3015873015873,747.1134833076503,362.63250507972583,384.4809782279245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706312.1528531115,160761.4670775909,150400.0,140038.5329224091,156833.33333333334,1383690830.6252232,0.0,151500.0,158000.0,0.0
2021-03-17,158000.0,0.0,-533900,-524000,1048300,9600,-172300,-13900,-109600,2400,1500,-242100,158000.0,161000.0,155000.0,1543163.0,0.0,0.5,2.582,0.25,32862.3,13006.25,4.1415,61.55,0.0,0.0,0.0,151665.95690116685,151168.88720452593,150856.52021750098,0.0,1268422.730935731,8000.0,4783004.0,0.0,82.85714285714286,83.42857142857143,82.25396825396825,940.1642287567665,508.7903771979902,431.3738515587763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706312.1528531115,161574.65169527454,153500.0,145425.34830472546,158000.0,680420668.4582251,0.0,158000.0,158000.0,0.0
2021-03-18,155500.0,-2500.0,134400,482300,-617400,700,334200,-16200,15200,-6400,-3000,-189300,160500.0,161000.0,155500.0,1400789.0,-1.61,0.5,2.508,0.25,32627.97,12794.0,4.0815,57.76,0.0,0.0,0.0,152319.2918484398,151807.09446808955,151477.97168062904,0.0,-132366.26906426903,2500.0,3382215.0,0.0,52.17391304347826,75.48654244306418,80.90821256038647,935.5945672297967,611.3594501172058,324.23511711259084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684147.769941719,160518.48687365762,155100.0,149681.51312634238,157333.33333333334,98158966.12551926,0.0,155500.0,158000.0,0.0
2021-03-19,153000.0,-2500.0,-1001800,-580600,1602900,-20600,-591700,-7300,-160000,-5900,-17300,-219600,151500.0,154000.0,151500.0,1195480.0,-1.63,0.5,2.518,0.25,32731.2,12770.5,4.0675,61.18,0.0,0.0,0.0,152426.74505788455,151966.932539221,151660.78733282277,0.0,106729.73093573097,0.0,2186735.0,0.0,23.809523809523807,52.94685990338164,70.62065792500576,794.160591968568,653.5874207660117,140.5731712025563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664927.8342504008,160438.32034148352,155200.0,149961.67965851648,152833.33333333334,-1150165623.8498344,0.0,153000.0,158000.0,0.0
2021-03-22,155000.0,2000.0,-33900,-546500,583100,-2700,262800,-25100,-87900,-7400,-1900,-174400,154000.0,157000.0,152500.0,962272.0,1.29,0.5,2.57,0.25,32423.15,12966.75,3.9815,58.56,151800.0,0.0,0.0,152807.45905032815,152341.02407479216,152025.24120737248,0.0,213648.8420468421,2500.0,3149007.0,-111776.01986629167,36.84210526315789,37.60851403871998,55.34730546172193,785.2956774657068,683.0977159205523,102.1979615451545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677506.5532046491,159715.75680566777,155900.0,152084.24319433223,154833.33333333334,935286488.6435436,0.0,155000.0,158000.0,0.0
2021-03-23,145500.0,-9500.0,-540900,-476900,1017000,800,-69100,-19100,-113900,0,1000,-339900,155000.0,155500.0,145500.0,2053555.0,-6.53,0.5,2.557,0.25,32420.06,12944.5,4.0705,60.97,151900.0,0.0,0.0,151784.65963614202,151556.6590223872,151371.5787338456,0.0,-1839906.157953158,-7500.0,1095452.0,-754106.8661267068,0.0,20.2172096908939,36.92419454433184,261.75869347545085,590.9111453138046,-329.1524518383537,0.0,0.6920415224913601,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1551643.5048175524,161918.21577561874,153400.0,144881.78422438126,148833.33333333334,-2069581774.0454967,0.0,155000.0,145500.0,0.0
2021-03-24,146500.0,1000.0,-433500,-478000,896300,15300,-67000,-9000,-131200,4400,-4600,-226200,143500.0,147000.0,143500.0,1127948.0,0.68,0.5,2.586,0.25,32619.48,12878.25,4.0385,61.56,152300.0,0.0,0.0,151079.57402943578,151013.30699616217,150919.95665542464,0.0,-1034229.0150960152,-4500.0,2223400.0,-691971.5881308124,17.142857142857142,17.994987468671678,25.273570399428518,-70.70260578292073,448.8242585875865,-519.5268643705072,0.0,2.807017543859658,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,1559395.7247488238,159618.21577561874,151100.0,142581.78422438126,145666.66666666666,-1629064460.4183881,0.0,146500.0,145500.0,-0.05061241990097164
2021-03-25,148000.0,1500.0,-127300,-82700,172500,37500,158500,-7000,-46700,-1100,-2200,-228800,146000.0,150500.0,145000.0,1138392.0,1.01,0.5,2.623,0.25,33072.88,13089.75,3.9825,60.55,152350.0,0.0,0.0,150685.448678803,150707.79851810337,150667.7000178278,0.0,-930738.8332778334,-1500.0,3361792.0,-570717.4085420875,33.33333333333333,16.825396825396822,18.345864661654133,-231.5947562175279,304.82395522927703,-536.418711446805,0.0,0.3389830508474523,0.0,0.0,0.0,0.0,0.0,500.0,0.0,1571051.6155338066,157067.2618810378,149600.0,142132.7381189622,147833.33333333334,1207844046.6904194,0.0,146500.0,148000.0,-0.0412826182102562
2021-03-26,143000.0,-5000.0,138900,295700,-419500,-15100,185000,-1000,8900,200,-1600,-52500,147000.0,147000.0,140500.0,1993831.0,-3.5,0.5,2.608,0.25,33171.37,13316.0,4.0005,59.16,151400.0,0.0,0.0,149737.02083154808,149966.20575422185,150046.75185286693,0.0,-1390853.6794316797,-6500.0,1367961.0,-615630.2035281889,15.151515151515152,21.875901875901874,18.898762056656793,-638.7975969517429,107.41762246210827,-746.2152194138512,0.0,-6.229508196721312,-87.8048780487805,-102.12765957446733,0.0,0.0,0.0,-9500.0,0.0,1503692.4601284012,155684.5531725631,147600.0,139515.4468274369,143500.0,-1304022256.6506388,0.0,146500.0,143000.0,0.013644860801850501
2021-03-29,140500.0,-2500.0,-703100,49600,659200,-5700,-460300,-19300,-29600,-25800,-2500,-165700,143000.0,143500.0,140000.0,1212152.0,-1.78,0.5,2.639,0.25,33066.96,13316.0,3.9945,61.45,150300.0,0.0,0.0,148632.99718071992,149097.6382138966,149318.33962599904,5821.428571428572,-2256676.536574537,-9500.0,155809.0,-853526.3284290312,3.225806451612903,17.23688497882046,18.646061226706383,-1086.093301507528,-139.9894239087294,-946.1038775987986,45.65217391304348,-7.26072607260726,-97.61904761904762,-125.69974554707346,0.0,0.0,51.0977508159842,-11000.0,0.0,1482500.9915969328,150014.13210223458,144700.0,139385.86789776542,141333.33333333334,-577485331.8725704,0.0,140500.0,143000.0,0.0855223044837975
2021-03-30,152000.0,11500.0,253900,346700,-604800,4200,295900,10800,-28000,-800,2100,-26100,144000.0,153000.0,143500.0,3244882.0,7.57,0.5,2.511,0.25,32981.55,13585.5,4.1405,58.65,149700.0,0.0,0.0,149024.2325645915,149352.68645667908,149511.97161039227,6298.469387755103,305072.4107938842,2000.0,3400691.0,-58152.230050420854,92.3076923076923,36.89500463694012,25.33593049722082,-714.3763070889108,-258.19396252003685,-456.182344568874,57.180500658761524,-3.797468354430378,-42.857142857142854,-15.610651974288354,0.0,0.0,55.84482446592498,-6000.0,0.0,1748096.315440349,153974.96081495075,146000.0,138025.03918504925,149500.0,1902996780.7766197,0.0,140500.0,152000.0,0.10774574906277393
