일자,지수,대비,기관,외국인,개인,기타,금융투자,보험,투신,사모,은행,기타금융,연기금 등,국가,외인-기타,외국인합,기타법인,합계
2019-08-26,252.19,-3.92,"71,672","-129,799","46,123","11,143","45,683","-6,351","-22,704","-9,873","6,703",-834,"59,049",0,860,"-128,938","11,143",0
2019-08-23,256.11,-0.17,"68,301","21,030","-100,533","11,351","-6,805","10,756","-13,554","18,434","1,356",80,"58,035",0,-150,"20,881","11,351",0
2019-08-22,256.28,-2.1,"-30,579","-117,724","134,451","12,880","-133,197","14,029","30,090","-12,311","1,064",-680,"70,426",0,972,"-116,752","12,880",0
2019-08-21,258.38,0.33,"30,709","-116,967","67,129","18,828","-113,464","-5,492","2,104","-13,967",988,784,"159,757",0,300,"-116,666","18,828",0
2019-08-20,258.05,2.94,"-35,391","93,911","-63,979","5,889","-78,552","21,281","13,088","3,710","-3,046","-2,161","10,288",0,-430,"93,481","5,889",0
2019-08-19,255.11,1.21,"198,347","-137,684","-67,398","7,215","45,626","6,985","16,470","9,678",-235,-84,"119,905",0,-479,"-138,163","7,215",0
2019-08-16,253.9,-0.96,"32,753","-70,160","20,618","17,032","-57,407","13,235","-4,107","-10,933","4,066","1,240","86,661",0,-243,"-70,403","17,032",0
2019-08-14,254.86,2.03,"-6,709","-21,660","10,279","17,938","-156,288","34,478","22,272","28,805",448,"2,770","60,805",0,152,"-21,507","17,938",0
2019-08-13,252.83,-2.52,-709,"-153,104","135,887","19,278","-60,408","-5,346","-39,179","-11,791","1,459",-221,"114,776",0,"-1,351","-154,456","19,278",0
2019-08-12,255.35,0.5,"-171,928","9,949","156,454","4,647","-193,885","-4,109","-12,948","-3,547","1,884",956,"39,720",0,878,"10,827","4,647",0
2019-08-09,254.85,2.45,"-219,405","55,977","148,907","13,920","-224,305","2,018","20,063","-28,065","-2,216",239,"12,861",0,602,"56,578","13,920",0
2019-08-08,252.4,0.4,"-129,224","-114,263","240,776","2,889","-140,529","2,905","13,830","21,349","-1,153","3,535","-29,161",0,-178,"-114,441","2,889",0
2019-08-07,252,-1.41,"-80,466","-119,885","192,481","6,919","-147,014","-1,197","41,970","-15,207","3,796",-866,"38,052",0,951,"-118,933","6,919",0
2019-08-06,253.41,-3.78,"1,014,206","-698,331","-327,388","11,317","519,642","34,818","36,681","10,383","-5,381","1,561","416,501",0,197,"-698,135","11,317",0
2019-08-05,257.19,-5.8,"712,012","-293,357","-425,871","9,461","287,624","9,876","-17,134","-35,182","-28,023","-2,547","497,399",0,"-2,245","-295,602","9,461",0
2019-08-02,262.99,-2.74,"334,694","-371,245","21,869","14,450","-169,161","-15,710","26,053","46,579","1,002","2,804","443,128",0,232,"-371,013","14,450",0
2019-08-01,265.73,-0.61,"76,299","39,172","-115,298",438,"-52,696","27,934","48,749","3,829","5,440","2,368","40,675",0,-611,"38,561",438,0
2019-07-31,266.34,-2.61,"116,775","-46,981","-69,471",431,"101,387","24,147","-23,312","5,192","-2,411",188,"11,583",0,-754,"-47,734",431,0
2019-07-30,268.95,1.2,32,"95,129","-95,083",700,"-22,394","8,813","4,050","22,682","-1,571","1,077","-12,625",0,-777,"94,352",700,0
2019-07-29,267.75,-4.5,"146,073","-65,215","-81,687",227,"157,386","5,555","-21,498","-17,956","-7,731","1,990","28,327",0,603,"-64,613",227,0
2019-07-26,272.25,-0.79,"-81,707","128,758","-48,794","1,618","13,962","1,375","-52,945","-23,148","3,031","-7,813","-16,169",0,125,"128,883","1,618",0
2019-07-25,273.04,-0.18,"-132,230","104,653","32,803","-5,007","-19,638","18,870","-54,182","-1,733",-538,"-2,784","-72,226",0,-219,"104,434","-5,007",0
2019-07-24,273.22,-2.7,"-104,809","92,677","12,074",21,"17,927",191,"-31,648","-32,301","-23,303","-8,944","-26,730",0,37,"92,714",21,0
2019-07-23,275.92,1.37,"21,568","300,613","-317,801","-4,195","7,236","-4,261","-10,140","-16,484","-2,818","-4,393","52,428",0,-184,"300,429","-4,195",0
2019-07-22,274.55,0,"-179,378","246,856","-72,468","5,313","-122,561","-3,507","-12,695","6,234","-5,294","-1,688","-39,867",0,-323,"246,533","5,313",0
2019-07-19,274.55,3.88,"325,220","122,445","-441,317","-4,709","254,889","-2,217","-20,508","27,675","-19,678","-1,531","86,591",0,"-1,639","120,806","-4,709",0
2019-07-18,270.67,-0.81,"-178,391","83,081","93,165","1,212","-36,847","-6,143","-30,195","-7,479","-24,050","-4,714","-68,961",0,933,"84,014","1,212",0
2019-07-17,271.48,-2.57,"-81,725","53,666","19,585","8,373","-18,028","-10,530","-35,331","-15,576","-3,762","-3,077","4,577",0,101,"53,767","8,373",0
2019-07-16,274.05,1.41,"-37,696","270,039","-230,192","-1,873","1,574","-2,933","-2,375","8,073","-3,704","-3,326","-35,004",0,-278,"269,761","-1,873",0
2019-07-15,272.64,-0.04,"25,892","41,881","-75,669","7,700","1,673","-8,234","8,876","14,831","-3,245","-4,395","16,385",0,196,"42,076","7,700",0
2019-07-12,272.68,0.9,"3,332","18,011","-24,406","2,678","-3,593","10,649","-2,697","10,139",158,-176,"-11,147",0,385,"18,396","2,678",0
2019-07-11,271.78,3.03,"-164,688","353,844","-202,474","13,705","-205,402","3,609","9,591","15,612","-1,391",-395,"13,687",0,-386,"353,458","13,705",0
2019-07-10,268.75,1.03,"-183,206","185,824","8,843","-12,415","-136,752","-10,778","-11,221","1,317","-10,930",-137,"-14,704",0,954,"186,778","-12,415",0
2019-07-09,267.72,-0.83,"-127,195","23,915","98,062","4,234","-27,268","-20,391","1,247","-11,010","-7,685",-298,"-61,791",0,984,"24,899","4,234",0
2019-07-08,268.55,-5.8,"-36,424","19,258","14,525","1,284","35,596",430,"-8,543",748,735,"-1,690","-63,701",0,"1,356","20,615","1,284",0
2019-07-05,274.35,-0.19,"107,317","-12,252","-96,448","1,457","204,258","-21,253","-12,004","-10,470","-6,191",33,"-47,057",0,-74,"-12,326","1,457",0
2019-07-04,274.54,2.17,"-16,574","47,991","-28,663","-3,265","64,822","7,502","-14,868","-24,873",-732,"-2,020","-46,405",0,510,"48,501","-3,265",0
2019-07-03,272.37,-3.6,"-36,192","-67,104","100,255","2,403","19,836","-31,598","-32,113","-6,585",597,-392,"14,063",0,639,"-66,465","2,403",0
2019-07-02,275.97,-1.3,"-52,014","47,546","4,170",-567,"-11,684","-13,603","8,329","-10,440","2,008",617,"-27,240",0,865,"48,412",-567,0
2019-07-01,277.27,-0.23,"36,545","129,756","-21,442","-143,728","39,413","-1,231","-7,151",-689,-845,"-10,214","17,261",0,"-1,131","128,625","-143,728",0
2019-06-28,277.5,-0.25,"-118,934","302,006","-180,232","-1,984","-21,029","-19,877","-15,123","-11,391","-1,345","1,078","-51,248",0,-857,"301,149","-1,984",0
2019-06-27,277.75,2.22,"241,534","184,638","-416,530","-8,724","13,788","-21,196","7,744","34,922","-7,572",80,"213,768",0,-918,"183,720","-8,724",0
2019-06-26,275.53,0.25,"55,733","16,706","-71,239",-167,"-29,092","-21,399","-6,553","3,942","1,083",210,"107,543",0,"-1,033","15,672",-167,0
2019-06-25,275.28,-0.3,"-1,219","26,616","-36,430","9,906","-31,397",66,"-18,098","-7,760","-2,095","-19,516","77,581",0,"1,126","27,742","9,906",0
2019-06-24,275.58,0.1,"196,607","-104,499","-97,762","5,983","109,520","-41,044","8,440","5,701",-467,"-6,850","121,306",0,-330,"-104,828","5,983",0
2019-06-21,275.48,-0.53,"-76,732","21,168","53,790","2,296","-56,542","7,786","-13,452","2,029","1,248","-7,886","-9,916",0,-522,"20,646","2,296",0
2019-06-20,276.01,0.7,"176,222","-42,658","-134,236","1,445","45,511","-3,014","12,576","23,683","2,288","-9,107","104,284",0,-772,"-43,430","1,445",0
2019-06-19,275.31,3.95,"160,636","290,743","-443,009","-5,177","27,938","10,857","21,160","36,678","1,137",-175,"63,040",0,"-3,193","287,550","-5,177",0
2019-06-18,271.36,1.27,"74,493","266,971","-128,489","-213,036","50,358","-10,200","17,209","-21,579","-1,803","1,155","39,353",0,61,"267,032","-213,036",0
2019-06-17,270.09,-0.39,"132,927","-133,854","-6,045","6,269","114,455","-14,522","-20,696","-51,704","-1,372","-13,852","120,618",0,704,"-133,151","6,269",0
2019-06-14,270.48,-0.65,"-97,276","-32,584","127,471","2,915","-161,415","-4,014","-8,744","-3,598",-461,"2,520","78,437",0,-526,"-33,110","2,915",0
2019-06-13,271.13,-1.61,"-68,798","-68,191","151,148","-15,936","45,779","-17,022","-101,261","-52,835",654,"1,256","54,632",0,"1,776","-66,415","-15,936",0
2019-06-12,272.74,-0.47,"78,705","35,766","-117,211","2,965","-21,359","-6,970","9,849","-8,409",-599,"3,363","102,830",0,-224,"35,541","2,965",0
2019-06-11,273.21,1.11,"172,432","78,386","-208,459",-441,"63,191","-5,876","1,326","5,707","2,121","-9,187","115,149",0,"-41,918","36,468",-441,0
2019-06-10,272.1,3.83,"171,168","165,237","-327,419","-7,956","-27,615","-7,853","18,007","10,996","1,182",211,"176,239",0,"-1,030","164,207","-7,956",0
2019-06-07,268.27,0.28,"35,034","-42,507",102,"7,005","-15,290","6,095","-16,448",733,342,"2,656","56,947",0,367,"-42,141","7,005",0
2019-06-05,267.99,0.33,"122,899","-188,766","64,675","2,280","-106,998","11,019","51,404","33,479","1,387","1,044","131,564",0,"-1,088","-189,854","2,280",0
2019-06-04,267.66,-0.5,"188,438","-210,944","16,480","4,966","-111,178","23,097","32,109","-1,770",833,"1,467","243,881",0,"1,060","-209,884","4,966",0
2019-06-03,268.16,4.27,"-82,280","308,442","-223,647",396,"-430,170","54,003","43,600","13,357","1,410","3,424","232,097",0,"-2,911","305,531",396,0
2019-05-31,263.89,-0.04,"-121,499","168,193","-53,538","6,622","-266,373","67,243","38,583","22,823","1,732",-523,"15,017",0,222,"168,415","6,622",0
2019-05-30,263.93,2.56,"19,025","68,769","-93,757","4,916","-133,157","98,975","41,937","23,807","1,495","2,646","-16,678",0,"1,047","69,816","4,916",0
2019-05-29,261.37,-3.33,"165,765","-319,474","158,370","-5,037","169,982","73,004","5,044","-19,215",831,"1,825","-65,707",0,376,"-319,098","-5,037",0
2019-05-28,264.7,0.3,"578,886","-683,395","101,637","2,934","168,203","7,611","77,140","63,470","3,803","1,516","257,142",0,-62,"-683,457","2,934",0
2019-05-27,264.4,-0.02,"172,177","-175,671","1,182","1,549","114,923","-1,697","13,488","20,616",-221,-876,"25,946",0,763,"-174,908","1,549",0
2019-05-24,264.42,-1.96,"293,885","-292,545",-679,34,"189,884","4,753","4,888","-6,374","-1,201","1,932","100,004",0,-695,"-293,240",34,0
2019-05-23,266.38,-0.27,"-112,104","117,821","-7,492","1,371","-96,580","11,600",-507,"14,696",-228,-352,"-40,733",0,404,"118,225","1,371",0
2019-05-22,266.65,0.53,"-102,276","27,889","59,576","14,565","-104,012","3,482","5,052","18,669","2,909","11,232","-39,608",0,246,"28,135","14,565",0
2019-05-21,266.12,1.16,"-77,714","59,672","4,346","13,044","-107,976","-2,141","9,097","25,822","1,112","1,400","-5,028",0,652,"60,324","13,044",0
2019-05-20,264.96,0.61,"-4,766","-6,857","30,170","-19,985","26,972","2,943","21,499","-10,025",-521,-504,"-45,130",0,"1,438","-5,419","-19,985",0
2019-05-17,264.35,-1.64,"-3,637","-198,388","190,378","10,971","-71,854","23,855","27,570","6,763","-3,009",-907,"13,945",0,675,"-197,712","10,971",0
2019-05-16,265.99,-3.65,"22,284","-444,180","395,764","25,115","-110,924","26,282","36,196","31,898","1,635",-349,"37,546",0,"1,017","-443,163","25,115",0
2019-05-15,269.64,1.07,"-58,875","-92,553","131,518","18,930","-203,594","22,724","70,331","40,471",453,"1,068","9,670",0,981,"-91,573","18,930",0
2019-05-14,268.57,-0.15,"295,088","-329,720","24,746","9,569","116,784","17,429","30,406","18,684","-5,619","3,656","113,748",0,316,"-329,403","9,569",0
2019-05-13,268.72,-3.34,"-137,697","-108,900","237,188","7,803","-43,602","-1,048","-29,590","-72,969","-1,953","-3,255","14,719",0,"1,605","-107,295","7,803",0
2019-05-10,272.06,1.06,"-9,237","-317,555","298,253","27,518","-110,775","24,616","4,771","12,739","-2,259","-17,567","79,238",0,"1,021","-316,534","27,518",0
2019-05-09,271,-9.15,"-651,183","-152,085","763,247","37,816","-343,849","-13,842","-24,444","-103,160","14,292","2,198","-182,377",0,"2,205","-149,880","37,816",0
2019-05-08,280.15,-1.16,"-96,511","36,610","52,652","7,305","-75,875","1,819","-2,510","-21,905","-4,695",117,"6,538",0,-56,"36,554","7,305",0
2019-05-07,281.31,-2.36,"-483,333","192,779","285,795","3,279","-489,632","-14,848","23,772","-3,842","2,146","-1,129",201,0,"1,480","194,259","3,279",0
2019-05-03,283.67,-2.45,"-408,887","160,211","213,352","33,855","-349,483","1,207",-152,"-19,792",824,"-3,700","-37,791",0,"1,469","161,680","33,855",0
2019-05-02,286.12,1.2,-663,"74,785","-93,141","18,896","-28,232",980,"5,322","17,519","5,775",-162,"-1,865",0,123,"74,908","18,896",0
2019-04-30,284.92,-1.87,"-78,728","35,956","34,461","6,992","-94,549","2,384","-4,933","45,434",136,781,"-27,982",0,"1,318","37,274","6,992",0
2019-04-29,286.79,5.45,"281,695",595,"-287,799","5,663","236,276","3,577","2,089","17,214","-2,240","-1,215","25,993",0,-153,441,"5,663",0
2019-04-26,281.34,-1.49,"-169,220","28,815","127,738","11,673","-157,162","-7,283","-32,648","-36,696",377,"1,663","62,528",0,994,"29,809","11,673",0
2019-04-25,282.83,-0.87,"-46,930","14,323","25,397","5,822","22,004","-12,024","-31,399","-36,571",-972,98,"11,933",0,"1,388","15,711","5,822",0
2019-04-24,283.7,-2.77,"-426,114","27,604","390,864","7,135","-317,811","-9,045","-19,367","-34,525","-4,162","1,418","-42,621",0,510,"28,115","7,135",0
2019-04-23,286.47,0.6,"-77,910","75,605","-7,367","9,253","-55,927","-19,168","-10,721","3,307",-998,"-1,239","6,837",0,419,"76,024","9,253",0
2019-04-22,285.87,-0.02,"-50,266","15,042","37,760","-1,910","-136,398","-2,102","21,207","7,396",-511,-904,"61,047",0,-626,"14,416","-1,910",0
2019-04-19,285.89,0.07,"20,105","-45,032","10,522","13,990","-48,309","21,392","10,072","40,166","-2,519","-1,288",591,0,414,"-44,617","13,990",0
2019-04-18,285.82,-4.51,"-144,849","-113,426","244,360","12,635","-25,938","-9,993","8,208","-58,462",-292,"-5,889","-52,483",0,"1,281","-112,146","12,635",0
2019-04-17,290.33,-0.29,35,"63,727","-65,402","1,339","20,275","-11,182","-19,199","19,600",-701,"-13,560","4,801",0,301,"64,028","1,339",0
2019-04-16,290.62,1.24,"-20,841","167,810","-154,140","7,654","-67,552","-7,036","5,915","33,996",-696,"-4,187","18,719",0,-483,"167,327","7,654",0
2019-04-15,289.38,1.01,"-18,306","194,152","-178,585","3,104","-26,247","2,376","-6,461","40,763",-603,"-1,405","-26,729",0,-365,"193,787","3,104",0
2019-04-12,288.37,0.95,"-69,997","226,724","-155,963",-223,"-1,992","-7,524","-62,607","7,289","-6,386",235,988,0,-542,"226,183",-223,0
2019-04-11,287.42,-0.5,"-154,586","283,066","-127,499","2,706","44,484","-16,011","-29,243","-24,118","-4,653",786,"-125,830",0,"-3,687","279,379","2,706",0
2019-04-10,287.92,1.21,"215,389","-22,003","-191,670","-2,157","300,555","-8,905","-31,595","-24,927",-486,486,"-19,738",0,441,"-21,562","-2,157",0
2019-04-09,286.71,0.33,"25,031","228,972","-250,562","-1,908","15,530",-787,"12,431","19,075",566,"4,040","-25,823",0,"-1,533","227,439","-1,908",0
2019-04-08,286.38,-0.3,"-166,652","290,223","-121,768","-1,512","-59,198","-5,165","-17,920","7,786",-278,"3,386","-95,263",0,-291,"289,932","-1,512",0
2019-04-05,286.68,0.53,"79,426","96,675","-172,093","-3,077","131,054","-11,047","-28,551","-10,513","3,277","1,094","-5,887",0,-931,"95,744","-3,077",0
2019-04-04,286.15,0.5,"150,939","236,559","-383,564","-2,590","218,452","-8,708","-22,680","12,135","2,852","-3,826","-47,286",0,"-1,344","235,215","-2,590",0
2019-04-03,285.65,3.93,"210,265","142,033","-484,075","133,408","59,277","12,227","20,526","10,808","-1,698","-3,616","112,740",0,"-1,631","140,402","133,408",0
2019-04-02,281.72,1.4,"-143,839","278,005","-116,459","-16,588","-217,215","24,858","37,893","-2,592","5,632","5,657","1,928",0,"-1,120","276,886","-16,588",0
2019-04-01,280.32,3.84,"179,324","250,107","-435,821","5,903","-3,499","18,607","69,082","43,408",531,"2,622","48,573",0,487,"250,594","5,903",0
2019-03-29,276.48,1.4,"46,315","87,537","-139,632","6,067","-1,391","7,917",-55,"53,805","5,107",-883,"-18,185",0,-287,"87,250","6,067",0
2019-03-28,275.08,-2.2,"-90,960","27,710","50,126","13,208","-80,203","2,903","29,197","-4,389","3,585",560,"-42,613",0,-83,"27,626","13,208",0
2019-03-27,277.28,-0.32,"108,103","-133,168","8,893","15,872","13,626","9,535","25,180","-9,487","2,576",528,"66,146",0,299,"-132,869","15,872",0
2019-03-26,277.6,0.15,"-170,566","31,467","134,643","3,636","-81,163","-11,348","-89,675","6,991",-260,662,"4,227",0,820,"32,287","3,636",0
2019-03-25,277.45,-5.68,"-225,475","-55,079","248,974","30,250","-104,449","-7,767","-10,843","-54,305","1,653","1,349","-51,113",0,"1,330","-53,749","30,250",0
2019-03-22,283.13,0.75,"-558,724","494,343","49,332","16,830","-290,993","14,189","-18,194","18,931","-257,122","1,335","-26,870",0,"-1,781","492,561","16,830",0
2019-03-21,282.38,2.46,"-105,195","462,993","-358,799","3,493","-354,763","26,163","78,311","65,674","4,626","6,668","68,126",0,"-2,492","460,501","3,493",0
2019-03-20,279.92,0.1,"27,360","-104,564","74,497","4,098","56,888","-5,737","-17,575","8,383","1,849",-609,"-15,839",0,"-1,391","-105,955","4,098",0
2019-03-19,279.82,-0.11,"-26,283","9,583","8,906","7,818","-11,738","3,812","9,698","4,948","3,345","2,865","-39,213",0,-24,"9,559","7,818",0
2019-03-18,279.93,0.06,"190,415","-89,084","-107,699","5,721","157,516","-10,920","-4,263","37,840","1,637",-393,"8,997",0,647,"-88,438","5,721",0
2019-03-15,279.87,3.23,"572,187","-83,122","-491,382","2,747","432,810","10,733","12,993","26,124","1,037","-2,532","91,023",0,-430,"-83,552","2,747",0
2019-03-14,276.64,0.64,"-456,838","275,313","171,893","8,377","-98,130","-9,941","34,778","-13,383",-508,"-23,955","-345,699",0,"1,256","276,568","8,377",0
2019-03-13,276,-1.73,"-219,745","97,575","117,063","5,253","-67,057","-6,348","-31,449","-33,352",-920,"-2,372","-78,247",0,-146,"97,429","5,253",0
2019-03-12,277.73,2.67,"60,993","-16,322","5,334","-49,992","153,256","-18,970","-14,474","-14,503","3,237","-1,459","-46,094",0,-12,"-16,335","-49,992",0
2019-03-11,275.06,0.22,"-26,543","-146,891","100,174","73,376","62,895","22,721","-22,643","-55,443","1,052",864,"-35,988",0,-116,"-147,007","73,376",0
2019-03-08,274.84,-4.03,"-144,196","-157,829","293,755","7,230","-36,206","4,133","-11,999","-77,997","1,098","-1,167","-22,058",0,"1,040","-156,789","7,230",0
2019-03-07,278.87,-0.98,"-165,590","12,432","145,224","6,986","33,977","-31,494","-64,911","-26,258","1,559","-2,643","-75,820",0,949,"13,381","6,986",0
2019-03-06,279.85,-0.6,"-113,991","14,855","78,849","19,882","9,324","9,125","-19,815","8,651","-2,768",676,"-119,183",0,405,"15,260","19,882",0
2019-03-05,280.45,-2.06,"-114,654","-121,039","228,957","6,260","103,608","-21,419","-46,439","-56,574","-1,222","-1,876","-90,730",0,476,"-120,563","6,260",0
2019-03-04,282.51,-1.29,"71,142","-233,089","157,052","4,595","299,822","-56,706","-83,510","-44,958",-84,641,"-44,063",0,300,"-232,789","4,595",0
2019-02-28,283.8,-4.96,"271,874","-205,899","-71,038","5,303","380,456","-46,439","-26,345","-37,448","7,391","-2,589","-3,152",0,-240,"-206,138","5,303",0
2019-02-27,288.76,0.87,"112,293","-16,205","-116,922","20,580","177,055","-21,915","-67,225","-3,524","-1,169",731,"28,340",0,254,"-15,951","20,580",0
2019-02-26,287.89,-1.11,"-40,924","65,445","-21,510","-2,155",-731,"-15,724","-10,195","-15,455",798,975,-592,0,-856,"64,589","-2,155",0
2019-02-25,289,0.26,"51,097","-87,514","36,287",324,"145,708","-34,687","-20,531",231,-981,-414,"-38,230",0,-194,"-87,708",324,0
2019-02-22,288.74,0.33,"25,280","14,984","-46,850","6,523","59,932","-6,286","-11,499","-42,279",485,-727,"25,654",0,64,"15,047","6,523",0
2019-02-21,288.41,0.01,"-244,958","227,112","10,393","7,132","-128,031","-29,207","-34,530","-7,999","-1,128","-5,712","-38,350",0,321,"227,433","7,132",0
2019-02-20,288.4,3.49,"-25,585","435,164","-406,709","-1,203","1,944","-8,874","-25,598","29,146","1,132","-5,324","-18,013",0,"-1,666","433,497","-1,203",0
2019-02-19,284.91,-0.99,"141,854","-4,593","-137,023","1,173","111,177","-10,520","-36,939","24,539","2,505",-712,"51,804",0,"-1,412","-6,005","1,173",0
2019-02-18,285.9,1.92,"238,240","71,696","-318,679","9,160","256,086","-19,572","-34,770","-1,811",888,72,"37,347",0,-418,"71,278","9,160",0
2019-02-15,283.98,-4.7,"-59,292","-164,769","198,923","24,366","-55,523","-23,258","-39,185","-11,562","2,893",729,"66,614",0,772,"-163,997","24,366",0
2019-02-14,288.68,3.71,"214,858","-43,890","-187,301","16,251","384,589","-43,559","-38,797","-23,012","-6,368",-202,"-57,794",0,82,"-43,808","16,251",0
2019-02-13,284.97,1.28,"135,711","-68,897","-91,408","25,631","143,424","-12,664","-44,909","13,463","-4,301",621,"40,077",0,"-1,038","-69,934","25,631",0
2019-02-12,283.69,1.59,"36,214","-15,766","-29,039","8,086","102,672","-23,233","-17,332","-16,180","3,354","1,464","-14,530",0,505,"-15,261","8,086",0
2019-02-11,282.1,0.61,"-68,292","2,722","45,363","19,732","57,261","-52,849","-54,746","9,359","-4,713","1,253","-23,855",0,475,"3,196","19,732",0
2019-02-08,281.49,-4.16,"-31,505","-250,801","267,260","18,085","133,948","-45,739","-52,242","-42,419","-1,751",-104,"-23,199",0,"-3,039","-253,840","18,085",0
2019-02-07,285.65,-0.14,"-237,671","178,796","39,067","21,371","-147,948","-31,273","-41,363",-184,"-1,742",-780,"-14,381",0,"-1,564","177,233","21,371",0
2019-02-01,285.79,-0.1,"-234,547","236,017","-23,344","21,355","-121,396","-22,151","-16,249","-5,116","-2,861","-2,106","-64,668",0,519,"236,536","21,355",0
2019-01-31,285.89,-0.73,"-187,626","280,410","-102,742","9,163","-17,572","-21,928","-48,763","35,771",142,"-2,137","-133,140",0,795,"281,205","9,163",0
2019-01-30,286.62,3.62,"14,264","294,490","-310,748","5,721","115,617","-24,973","-76,810","-23,598","3,131","-2,188","23,084",0,"-3,727","290,763","5,721",0
2019-01-29,283,1.36,"-135,942","210,313","-75,349","4,103","-113,025","-24,695","-73,552","-9,423","1,560","1,316","81,878",0,"-3,125","207,188","4,103",0
2019-01-28,281.64,-0.03,"-273,797","345,747","-65,035","-6,910","-124,667","-29,535","-21,313","-44,845","-4,972","-10,788","-37,677",0,-4,"345,743","-6,910",0
2019-01-25,281.67,5.06,"118,443","760,952","-863,960","-11,523","74,461","-10,404","-34,835","47,289",676,"-5,426","46,681",0,"-3,913","757,039","-11,523",0
2019-01-24,276.61,2.74,"-308,795","484,637","-179,299","3,015","-207,721","3,210","-18,136","-8,998","-1,679",249,"-75,721",0,443,"485,079","3,015",0
2019-01-23,273.87,1.16,"460,688","-138,247","-326,689","7,159","383,234","7,109","-31,622","-27,329","1,761",509,"127,026",0,"-2,911","-141,158","7,159",0
2019-01-22,272.71,-1.29,"-81,279","113,314","-38,978","7,711","-26,189","-14,829","-43,764","-42,207","-4,731",274,"50,168",0,-768,"112,546","7,711",0
2019-01-21,274,0.12,"91,050","33,981","-141,195","16,377","19,371","-4,750","-32,219","-8,778",840,"1,748","114,839",0,-213,"33,768","16,377",0
2019-01-18,273.88,2,"119,494","59,072","-178,445","1,919","41,327","7,053","-15,911","-4,960","-2,665","1,950","92,699",0,"-2,041","57,032","1,919",0
2019-01-17,271.88,0.65,"-145,711","192,134","-54,432","7,586","-159,801","8,787",482,"-44,912",-692,-106,"50,530",0,424,"192,557","7,586",0
2019-01-16,271.23,1.3,"-6,274","65,067","-66,103","8,366","-74,190","-1,775","-20,706","13,571",588,"-4,606","80,844",0,"-1,056","64,011","8,366",0
2019-01-15,269.93,4.94,"293,486","102,867","-397,480","1,333","57,908","2,512","9,813","18,543","3,351","4,336","197,024",0,-207,"102,660","1,333",0
2019-01-14,264.99,-2.14,"-152,079","86,585","54,161","11,109","-206,518","-10,948","-11,802","-13,984",605,"2,106","88,462",0,225,"86,809","11,109",0
2019-01-11,267.13,1.58,"-86,298","175,078","-120,526","31,621","-148,857","-2,927","-17,713","-20,005",404,"1,129","101,671",0,125,"175,203","31,621",0
2019-01-10,265.55,-0.05,"-266,996","311,724","-45,748","1,160","-299,773","-3,803","10,368","-5,105",438,690,"30,189",0,-140,"311,585","1,160",0
2019-01-09,265.6,5.95,"117,520","369,828","-480,670","-6,064","-90,616","32,370","61,099","83,055","7,291","1,943","22,379",0,-613,"369,215","-6,064",0
2019-01-08,259.65,-1.92,"-16,807","-30,459","36,413","11,430","-22,178","4,905","16,027","-32,655",140,765,"16,190",0,-576,"-31,035","11,430",0
2019-01-07,261.57,3.68,"163,930","16,422","-194,854","14,505","51,882","-34,278","81,155","49,902",-31,463,"14,836",0,-3,"16,419","14,505",0
2019-01-04,257.89,2.12,"224,681","-113,243","-125,786","11,915","59,067","3,935","24,713","30,521","-4,688","-1,101","112,234",0,"2,434","-110,809","11,915",0
2019-01-03,255.77,-2.46,"-148,982","116,579","20,376","10,994","-85,640","11,842","1,053","-16,775",494,-282,"-59,673",0,"1,034","117,613","10,994",0
2019-01-02,258.23,-3.75,"-281,468","-12,400","272,019","20,026","-161,675","-17,248","1,452","-100,136",-743,"3,196","-6,315",0,"1,824","-10,576","20,026",0
2018-12-28,261.98,1.41,"-186,812","200,255","-23,442","10,249","-115,350","18,391","9,679","-29,685","-18,335","2,423","-53,935",0,-250,"200,005","10,249",0
2018-12-27,260.57,-0.41,"-571,728","220,356","327,747","20,807","-499,540","7,325","51,533","-33,206","-17,638","16,246","-96,447",0,"2,818","223,174","20,807",0
2018-12-26,260.98,-3.47,"341,073","62,981","-420,042","19,675","194,512","34,090","31,671","60,464","-12,897","-29,405","62,637",0,"-3,686","59,294","19,675",0
2018-12-24,264.45,-0.61,"229,483","29,934","-269,038","9,271","92,888","-34,507","45,777","80,421","-14,824","-11,879","71,607",0,350,"30,284","9,271",0
2018-12-21,265.06,0.25,"474,112","-199,838","-251,279","-21,536","334,216","-3,670","24,844","84,808","-11,617","-4,440","49,970",0,"-1,457","-201,296","-21,536",0
2018-12-20,264.81,-2.5,"48,885","-38,355","-1,572","-7,783","45,243","-40,022","-2,404","46,106","-5,405","-8,806","14,172",0,"-1,174","-39,529","-7,783",0
2018-12-19,267.31,2.13,"262,090",387,"-255,112","-5,480","204,935","-3,661","28,269","29,743","-7,313","-1,241","11,358",0,"-1,885","-1,498","-5,480",0
2018-12-18,265.18,-1.15,"316,477","-184,468","-143,302","12,007","262,339","24,631","19,367","14,219","-4,179",-402,503,0,-713,"-185,181","12,007",0
2018-12-17,266.33,0.78,"216,314","58,101","-259,539","-14,536","209,645","54,213","-24,556","8,172",180,"1,108","-32,448",0,-341,"57,761","-14,536",0
2018-12-14,265.55,-3.86,"-115,059","-59,550","143,907","29,374","-12,396","-45,188","-43,463","-20,810","-4,230","2,569","8,459",0,"1,328","-58,222","29,374",0
