일자,지수,대비,기관,외국인,개인,기타,금융투자,보험,투신,사모,은행,기타금융,연기금 등,국가,외인-기타,외국인합,기타법인,합계
2018-01-15,"2,110.83",7.36,429,"11,473","-12,006",-538,"1,962",-317,682,"2,024",-809,"1,464","-2,922","-1,655",642,"12,115",-538,0
2018-01-12,"2,103.47",-5.75,"7,931","-9,622","3,624","-1,917","1,191",246,"5,445","4,057",215,212,"-3,188",-247,-15,"-9,638","-1,917",0
2018-01-11,"2,109.22",12.31,"6,019","5,633","-12,716","1,320","-1,403",688,"5,569",796,504,391,-243,-282,-256,"5,378","1,320",0
2018-01-10,"2,096.91",15.35,"-7,936","9,441","4,894","-5,763",-970,"-3,892",360,"1,239",-830,-50,"-1,560","-2,234",-635,"8,806","-5,763",0
2018-01-09,"2,081.56",-6.05,"6,830","1,465","-4,175","-4,479","-1,222","2,946",449,"4,230","1,213",-245,-181,-362,359,"1,825","-4,479",0
2018-01-08,"2,087.61",0.06,"6,239","-7,779","6,801","-5,203",-139,"-1,320","1,493","5,166",669,-454,-52,876,-58,"-7,837","-5,203",0
2018-01-05,"2,087.55",26.6,"13,539","17,168","-30,439",118,"-2,286",431,"1,454","13,721",877,-335,"-2,358","2,034",-385,"16,782",118,0
2018-01-04,"2,060.95",-10.06,"15,914","-4,309","8,844","-20,571",-280,"1,837","1,993","6,056","1,693","3,470",823,321,123,"-4,186","-20,571",0
2018-01-03,"2,071.01",14.29,"5,603","2,928","-6,944","-1,672",914,"3,450","3,197",573,197,-93,"-2,163",-473,84,"3,013","-1,672",0
2018-01-02,"2,056.72",23.23,"-1,411",523,"1,645",-626,"-1,261","2,308",-775,"-1,675","-1,232",197,711,315,-131,393,-626,0
2017-12-28,"2,033.49",10.73,"-4,353",-454,"5,515","-1,258","-2,108","-2,098","-1,157","-2,956","1,165",-135,"2,869",65,551,97,"-1,258",0
2017-12-27,"2,022.76",10.06,"2,808","22,513","-23,736","-1,185",-162,262,"1,801",-139,"-1,511",207,"2,070",279,-399,"22,114","-1,185",0
2017-12-26,"2,012.70",-1.24,"7,175","-4,444","-2,753",289,307,"1,597","1,201",277,-85,370,"3,368",139,-268,"-4,712",289,0
2017-12-22,"2,013.94",23.54,"8,961","21,163","-29,786",-555,"1,400","1,205","1,560","3,561",889,124,"1,932","-1,710",217,"21,379",-555,0
2017-12-21,"1,990.40",-25.56,"8,186","-2,186","-6,848",720,"2,027",-244,535,"1,125",756,21,"4,213",-248,128,"-2,058",720,0
2017-12-20,"2,015.96",-7.89,523,"6,583","-5,967","-1,189",15,446,-942,-413,947,-5,238,239,49,"6,632","-1,189",0
2017-12-19,"2,023.85",-30.09,"7,145","-4,884","1,137","-3,052","4,429",-273,763,226,278,-652,"2,275",99,-346,"-5,230","-3,052",0
2017-12-18,"2,053.94",-10.1,"-4,738","-1,495","7,394","-1,024","1,687","-1,199","-4,069",491,773,"-1,456",-556,-409,-137,"-1,632","-1,024",0
2017-12-15,"2,064.04",-1.64,"1,484","-12,931","13,780","-1,706",438,349,"-1,262",-743,"1,012",-267,"1,678",279,-627,"-13,558","-1,706",0
2017-12-14,"2,065.68",3.41,"-4,291","-1,999","6,070",-482,706,-288,"-4,080",347,906,-45,"-2,501",664,702,"-1,297",-482,0
2017-12-13,"2,062.27",9.91,"-6,791","10,210","-2,423",-643,"1,691","-2,185","-5,188",514,"1,024",29,"-1,700",-976,-353,"9,857",-643,0
2017-12-12,"2,052.36",-16.37,"-3,981","-13,074","19,292","-2,458","-1,788","-2,200","1,945",-856,304,-854,"-1,013",481,221,"-12,853","-2,458",0
2017-12-11,"2,068.73",18.05,"7,768","25,194","-31,299","-1,860","3,248",629,"1,286",-48,"1,823",71,843,-85,196,"25,391","-1,860",0
2017-12-08,"2,050.68",-25.12,"2,593","-15,168","11,592",896,-295,-204,313,"1,307","1,203",5,29,236,87,"-15,082",896,0
2017-12-07,"2,075.80",-25.51,"-3,620","-12,465","11,336","3,922","-3,049",-214,26,"1,154",259,-299,-783,-713,827,"-11,638","3,922",0
2017-12-06,"2,101.31",-8.41,"2,916","-11,067","4,456","4,214","1,075",66,890,"1,482",412,-422,-115,-472,-519,"-11,586","4,214",0
2017-12-05,"2,109.72",14.74,"5,137","17,906","-18,812","-4,571","4,348",738,-296,312,-55,-192,556,-274,340,"18,246","-4,571",0
2017-12-04,"2,094.98",-3.17,-976,"-4,982","7,170",-398,-47,"-2,741",246,629,-234,-585,"2,016",-261,-813,"-5,795",-398,0
2017-12-01,"2,098.15",8.66,209,"3,341","-3,847",240,504,"-1,139","2,535",-832,"1,553",-340,"-1,849",-223,57,"3,398",240,0
2017-11-30,"2,089.49",-15.1,"2,153","-7,407","3,370","2,382","5,465","1,262","-1,440",-659,-402,-451,"-1,759",137,-498,"-7,905","2,382",0
2017-11-29,"2,104.59",4.28,"9,409","7,391","-16,003",-313,"6,088","1,375",508,"3,297",180,"-1,845",81,-274,-484,"6,907",-313,0
2017-11-28,"2,100.31",-8.05,"3,593","-4,070",-776,954,206,-475,-849,"1,323",768,-523,"3,497",-354,299,"-3,771",954,0
2017-11-27,"2,108.36",-3.16,"3,463","-8,901","9,626","-4,016",-388,"2,465","-1,363","1,552",373,-410,"1,919",-684,-172,"-9,073","-4,016",0
2017-11-24,"2,111.52",10.99,"8,983","10,099","-16,475","-2,480",415,-214,"2,468",584,-830,"-1,370","7,045",886,-126,"9,973","-2,480",0
2017-11-23,"2,100.53",12.4,"-1,092","10,442","-1,290","-8,371",-521,457,"1,724","-1,229","-1,044","-7,897","6,978",440,311,"10,753","-8,371",0
2017-11-22,"2,088.13",-6.31,"4,822",-107,"-4,985",718,"2,066","1,911","2,694","1,823",-115,-731,"-2,913",86,-448,-555,718,0
2017-11-21,"2,094.44",0.38,"10,919","-14,845","6,479","-2,560",872,"1,985","1,711",187,-342,-253,"5,768",992,7,"-14,838","-2,560",0
2017-11-20,"2,094.06",24.27,"-2,392","21,663","-18,558","-1,266","-2,812",-484,"1,492","2,426","-1,407","-1,500",117,-225,553,"22,216","-1,266",0
2017-11-17,"2,069.79",5.75,"-10,337","-7,072",827,"16,251",453,-175,"-3,214","-4,342",821,-909,"-1,657","-1,314",330,"-6,742","16,251",0
2017-11-16,"2,064.04",23.38,"13,316","13,728","-9,415","-17,962","1,558","8,652",-242,"-1,060",833,-897,"6,546","-2,074",333,"14,061","-17,962",0
2017-11-15,"2,040.66",-15.25,"4,020","2,183","-7,854","1,549","-3,425","1,077","7,089","-2,477","-1,375","-1,807","4,284",655,103,"2,285","1,549",0
2017-11-14,"2,055.91",4.07,-2,541,"-2,211","1,552",-380,121,"-1,134",-382,866,-433,"2,326",-986,119,661,"1,552",0
2017-11-13,"2,051.84",3.12,"8,013","2,299","-9,630",-255,-166,"2,246","3,501",-709,362,-579,"3,311",47,-427,"1,872",-255,0
2017-11-10,"2,048.72",8.09,"16,144","-6,814","5,540","-14,935","2,993","-1,065","5,292","9,662","-1,851",-776,968,921,65,"-6,750","-14,935",0
2017-11-09,"2,040.63",12.37,"9,201","13,872","-22,184",-639,"-1,604","2,158","2,970","2,629",169,-197,"4,250","-1,174",-251,"13,621",-639,0
2017-11-08,"2,028.26",9.1,"3,079","9,730","-12,320",-772,"1,136",591,39,-338,886,-48,"2,235","-1,422",284,"10,014",-772,0
2017-11-07,"2,019.16",5.24,148,-236,-926,872,-815,-741,"-2,272","1,705","1,169",-19,"2,916","-1,795",142,-93,872,0
2017-11-06,"2,013.92",-3.09,"-4,000","3,298",-613,"1,437",-676,-663,-379,-998,"1,404",11,"1,223","-3,921",-122,"3,175","1,437",0
2017-11-03,"2,017.01",-0.08,"-6,534",484,"4,320","1,858","2,534",-368,"-4,015","-1,888","1,107",227,734,"-4,866",-128,356,"1,858",0
2017-11-02,"2,017.09",-0.83,"-5,947","-2,776","5,721","2,606","-1,489","-1,041","-3,625","-1,288",-325,-216,"3,219","-1,182",396,"-2,380","2,606",0
2017-11-01,"2,017.92",6.37,"-7,363","-1,347","7,510","1,159","-5,652","-1,096","-3,470",-522,969,-50,"1,262","1,197",41,"-1,306","1,159",0
2017-10-31,"2,011.55",8.73,"5,836","-1,691","-4,744",661,585,-99,"-2,561",-576,559,1,"4,122","3,805",-61,"-1,752",661,0
2017-10-30,"2,002.82",2.42,"4,521",-585,"-5,555","1,521","-4,168",-392,"1,124","1,194",698,-478,"6,704",-162,99,-486,"1,521",0
2017-10-27,"2,000.40",14.97,"2,240","9,975","-13,273",855,269,-329,"-2,291",-827,749,-10,"4,503",176,202,"10,177",855,0
2017-10-26,"1,985.43",-4.97,"3,539","-3,452","-1,689","1,706","-1,137",-568,"-1,437",336,"1,134",-116,"6,456","-1,128",-104,"-3,556","1,706",0
2017-10-25,"1,990.40",4.24,"1,412",359,"-2,551",770,760,-110,214,"2,369",674,-74,"-2,493",72,10,369,770,0
2017-10-24,"1,986.16",7.3,"5,447","8,026","-14,956","1,512","1,308",-844,"1,319",156,"1,172",42,"2,142",153,-30,"7,997","1,512",0
2017-10-23,"1,978.86",-0.05,"-3,339","1,134","1,258","1,030",-207,-619,"-4,507",-550,494,-423,"2,635",-160,-83,"1,051","1,030",0
2017-10-20,"1,978.91",8.31,854,"-9,510","6,736","1,675",815,-595,-677,-425,"1,164",-207,963,-184,246,"-9,264","1,675",0
2017-10-19,"1,970.60",9.31,"5,647","14,402","-8,275","-11,286","2,015","1,377","-1,626",-715,"1,027",-325,"3,636",258,-488,"13,914","-11,286",0
2017-10-18,"1,961.29",-9.93,517,"-4,572","1,964","2,189",441,-116,"-2,002","1,459","1,173",-68,-181,-190,-98,"-4,670","2,189",0
2017-10-17,"1,971.22",6.67,"1,659","2,233","-4,911",977,523,"-1,040","-1,164",159,578,-2,"2,821",-216,41,"2,274",977,0
2017-10-16,"1,964.55",-2.42,"-3,938","11,068","-7,842",609,210,"-1,286","-4,367","-1,637",514,234,"3,397","-1,003",103,"11,171",609,0
2017-10-13,"1,966.97",-22.3,"-10,319","-9,870","18,611","1,814","-3,066","-5,463","-2,000","-1,610","1,559",-136,480,-83,-235,"-10,105","1,814",0
2017-10-12,"1,989.27",3.3,"-2,268","-3,855","8,140","-2,005","-1,596",-50,"-1,032",-246,"1,006",-43,-11,-297,-13,"-3,868","-2,005",0
2017-10-11,"1,985.97",16.43,-166,"5,911","-1,625","-3,946",-749,-373,-149,174,921,-43,126,-73,-174,"5,737","-3,946",0
2017-10-10,"1,969.54",-11.3,438,"-16,433","16,307",-305,-18,294,-922,"-1,166","1,617",-198,706,125,-7,"-16,440",-305,0
2017-09-29,"1,980.84",16.11,702,"1,798","-3,088",764,"-1,339",-428,110,-708,"1,746",-141,"1,384",79,-177,"1,621",764,0
2017-09-28,"1,964.73",7.8,"6,555","-10,398","4,876",-326,"-1,786",-59,"1,773","2,556","1,691",-11,"1,965",426,-707,"-11,106",-326,0
2017-09-27,"1,956.93",14.45,"1,038","-2,602",-592,"1,630",-530,-889,11,"1,331","1,708",80,-621,-50,526,"-2,076","1,630",0
2017-09-26,"1,942.48",11.56,-995,"9,668","3,760","-12,638",-659,-350,"-1,005","-1,252","2,060",-64,-109,384,205,"9,873","-12,638",0
2017-09-25,"1,930.92",-42.32,"6,515","6,907","-16,525","3,082","1,026","1,104","1,671","1,079","2,817",-411,"-1,295",523,21,"6,928","3,082",0
2017-09-22,"1,973.24",-36.38,"4,396","-2,929","-6,975","5,580",-464,"1,811","4,171",-798,"1,101",-253,"-1,542",371,-72,"-3,001","5,580",0
2017-09-21,"2,009.62",-24.19,-857,"4,897","-7,226","3,484",-17,-159,-845,"-2,250","1,860",-59,-324,937,-298,"4,600","3,484",0
2017-09-20,"2,033.81",-22.01,"-1,314","-3,174","2,129","2,355",624,-3,"2,047",-218,404,-710,"-2,614",-845,4,"-3,170","2,355",0
2017-09-19,"2,055.82",-3.88,"-2,310","-10,221","12,459",-501,"-2,389",-272,"-1,440","-1,663",980,-116,"2,090",500,573,"-9,648",-501,0
2017-09-18,"2,059.70",4.03,"3,929","12,991","-16,320",-911,871,734,286,"1,368",848,-480,-531,833,311,"13,302",-911,0
2017-09-15,"2,055.67",3.93,"-8,215","4,487","3,211","1,151",-473,"-1,717","-4,152","-2,936",891,-617,908,-120,-634,"3,854","1,151",0
2017-09-14,"2,051.74",-2.39,"-2,005","-1,788","3,507",701,"-1,799","1,262","-1,690",-802,"1,167",185,-424,96,-415,"-2,203",701,0
2017-09-13,"2,054.13",-1.87,-150,"-11,319","12,092",-968,"-3,221",-498,"1,645","-3,058","1,516",-673,"2,910","1,229",345,"-10,974",-968,0
2017-09-12,"2,056.00",14.89,"15,992","2,062","-15,161","-2,863","7,411",561,"-1,370","4,505","1,176",88,"2,666",956,-30,"2,032","-2,863",0
2017-09-11,"2,041.11",0.4,"4,433","8,022","-8,573","-3,804","2,902",703,"-3,813","1,429","1,337",-24,"1,836",62,-77,"7,944","-3,804",0
2017-09-08,"2,040.71",-26.34,"4,930","-21,991","17,068",115,852,"-1,680","3,786",398,"1,389",-950,"1,332",-198,-122,"-22,113",115,0
2017-09-07,"2,067.05",14.82,"3,824","4,877","-9,471",609,-872,327,-818,-779,"1,658",-275,"3,447","1,136",162,"5,038",609,0
2017-09-06,"2,052.23",-4.95,"-2,283","3,526","-3,480","1,943",-289,-294,344,-737,377,57,-105,"-1,636",295,"3,821","1,943",0
2017-09-05,"2,057.18",-11.2,"1,825","-12,243","9,083","1,161","-1,050",-490,440,416,"1,741",279,454,35,174,"-12,069","1,161",0
2017-09-04,"2,068.38",-29.67,"2,499",-279,"-4,600","2,682","-1,014",-149,868,-206,"1,242",-23,"1,046",735,-302,-582,"2,682",0
2017-09-01,"2,098.05",5.67,545,"1,362","-4,544","2,494","-2,141","1,084",-282,457,"1,155",-140,-49,461,144,"1,506","2,494",0
2017-08-31,"2,092.38",1.87,"-5,064","3,060",-568,"2,385","-2,148",-176,"-1,086","-2,048",847,-144,-445,137,187,"3,247","2,385",0
2017-08-30,"2,090.51",7.27,"5,856","-3,229","-2,013",-666,850,"1,751","1,112",-578,992,"-1,203","2,457",474,52,"-3,177",-666,0
2017-08-29,"2,083.24",2.99,"14,722","2,601","-15,724","-1,634",659,141,355,"6,017","1,240",-89,"6,055",344,35,"2,636","-1,634",0
2017-08-28,"2,080.25",5.18,-45,"9,491","-18,526","8,857","-3,728",191,"-1,628",282,39,-865,"5,206",458,224,"9,714","8,857",0
2017-08-25,"2,075.07",6.85,-896,"9,758","-10,267","1,570","-3,730",271,"1,141",-961,733,-312,544,"1,418",-164,"9,593","1,570",0
2017-08-24,"2,068.22",5.87,"3,105","9,072","-12,744",561,-743,"-1,592","1,004","1,200","1,375",-303,194,"1,970",6,"9,079",561,0
2017-08-23,"2,062.35",0.74,"-1,042","3,196","-5,683","3,652","-2,633",-640,"3,106",301,716,-393,"-1,940",443,-123,"3,073","3,652",0
2017-08-22,"2,061.61",7.16,"2,108","8,691","-7,203","-3,449",251,174,899,"-1,530","1,003",-9,-431,"1,752",-147,"8,544","-3,449",0
2017-08-21,"2,054.45",-2.48,"-2,637",595,38,"2,023","-1,786",-383,"1,432","-1,884",302,-160,-442,282,-20,575,"2,023",0
2017-08-18,"2,056.93",0.74,17,"-8,992","7,133","1,810","-1,713",-410,-342,785,617,-272,"1,030",321,34,"-8,959","1,810",0
2017-08-17,"2,056.19",17.37,"7,656","10,960","-20,166","1,563","5,059",568,"-2,746","4,869","1,525",-141,-814,-663,-13,"10,946","1,563",0
2017-08-16,"2,038.82",11.3,"2,123","5,368","-5,735","-1,783",905,-101,"1,379","2,480","1,967",339,"-1,653","-3,193",27,"5,394","-1,783",0
2017-08-14,"2,027.52",0.84,"4,666","-1,825","-4,173","1,293","1,054",223,"1,303",-38,"1,666",-14,661,-189,39,"-1,787","1,293",0
2017-08-11,"2,026.68",-31.25,"13,610","-8,606","-7,877","2,871","1,782","1,073","4,154","4,390",513,-858,"2,427",129,3,"-8,603","2,871",0
2017-08-10,"2,057.93",-16.72,"2,836","2,864","-6,344",672,715,-101,-670,954,"1,059",-237,967,149,-27,"2,837",672,0
2017-08-09,"2,074.65",-19.6,"2,438","-10,458","7,588",406,563,-508,"-1,446","1,032","1,333",478,859,128,26,"-10,432",406,0
2017-08-08,"2,094.25",-0.85,"10,893","8,313","3,604","-22,967","-17,825","5,530","18,762",643,-282,-12,"5,025",-947,158,"8,471","-22,967",0
2017-08-07,"2,095.10",10.1,893,"8,595","-11,769","2,087",-450,"-1,477",993,"2,046","1,084",-499,-727,-76,194,"8,789","2,087",0
2017-08-04,"2,085.00",4.02,83,"-1,097","-2,026","3,008",132,-211,926,384,826,91,"-1,040","-1,025",33,"-1,065","3,008",0
2017-08-03,"2,080.98",-38.26,"2,084","-11,566","10,426","-1,025",765,593,440,-301,112,-119,992,-398,82,"-11,484","-1,025",0
2017-08-02,"2,119.24",15.38,"3,926","11,948","-14,614","-1,066","1,298",-185,"2,218",238,"1,242",-71,138,-953,-194,"11,754","-1,066",0
2017-08-01,"2,103.86",19.22,"1,527","6,794","-7,255",-548,749,517,"1,026","1,841",123,-89,"-2,099",-541,-518,"6,276",-548,0
2017-07-31,"2,084.64",-7.88,"2,002","6,270","-6,571","-1,485",-617,"-2,718","1,784","1,409",802,-175,"1,553",-36,-215,"6,055","-1,485",0
2017-07-28,"2,092.52",-30.16,"-3,643","-11,321","11,750","2,980","-3,499","1,212",-661,"-1,087",922,-257,536,-809,234,"-11,087","2,980",0
2017-07-27,"2,122.68",4.8,475,"5,796","10,554","-17,057",141,-582,"1,159","1,730","1,763",-625,"-2,812",-299,232,"6,028","-17,057",0
2017-07-26,"2,117.88",-8.68,"1,291","-1,295","4,246","-4,420",417,-130,"1,915",613,"1,423",-525,"-2,116",-305,178,"-1,117","-4,420",0
2017-07-25,"2,126.56",-11.09,-867,"-4,451","6,126",-555,"-2,663","1,523","3,083","1,083","1,473","-1,038","-3,673",-655,-252,"-4,703",-555,0
2017-07-24,"2,137.65",-3.58,391,"-7,012","6,168",731,-666,-312,964,"1,834",720,-34,"-3,040",924,-278,"-7,290",731,0
2017-07-21,"2,141.23",1.59,"1,870","-1,269","3,053","-3,217",-633,-62,905,"2,299","1,662",-899,"-1,635",232,-437,"-1,706","-3,217",0
2017-07-20,"2,139.64",9.33,876,"2,079",-239,"-1,742","-1,028",-397,"1,193","3,844",974,"-1,738","-1,260",-711,-974,"1,105","-1,742",0
2017-07-19,"2,130.31",11.25,"-2,435","7,805","-6,365",970,-256,-348,-33,780,966,-721,"-1,658","-1,165",25,"7,830",970,0
2017-07-18,"2,119.06",4.99,"-4,381","-4,155","9,321",-322,"1,413","-1,917","-2,210","-1,980",373,-865,593,213,-464,"-4,619",-322,0
2017-07-17,"2,114.07",13.85,"-4,861","16,717","-11,650",-27,-631,"-1,078",-51,-194,234,-38,"-3,038",-66,-179,"16,538",-27,0
2017-07-14,"2,100.22",-11.35,"-6,039","-9,183","10,105","5,202",-281,-475,"-3,521","1,244",380,-291,"-2,520",-576,-85,"-9,268","5,202",0
2017-07-13,"2,111.57",1.43,"2,615","-11,235","9,081",-393,750,-915,566,451,621,-92,447,787,-68,"-11,303",-393,0
2017-07-12,"2,110.14",-8.28,"4,696","-1,781","-1,853",-556,-216,"-1,583","2,368",-11,682,184,"2,344",928,-506,"-2,287",-556,0
2017-07-11,"2,118.42",3.68,"2,455","1,495","-3,613",-126,-235,-233,"1,679",314,"1,002",-150,661,-584,-211,"1,285",-126,0
2017-07-10,"2,114.74",-17.98,-161,"-13,804","19,331","-5,565",153,-560,-660,597,-315,-242,"1,157",-291,199,"-13,604","-5,565",0
2017-07-07,"2,132.72",-11.73,-741,"-11,917","13,489",-883,-89,"-3,063",734,-157,806,-227,"2,163",-908,52,"-11,865",-883,0
2017-07-06,"2,144.45",2.37,"1,997","2,137","-4,289",27,"-1,311",270,"1,786",-624,764,9,"1,091",11,129,"2,266",27,0
2017-07-05,"2,142.08",5.57,"-1,011","5,193","-1,084","-3,159","-2,712",67,"1,124",-18,222,-428,834,-100,61,"5,254","-3,159",0
2017-07-04,"2,136.51",-15.88,"1,892","-7,034","5,248",-194,-59,"1,192",-727,727,341,-94,522,-10,89,"-6,945",-194,0
2017-07-03,"2,152.39",-8.75,"3,198","-9,789","7,268",-574,447,"2,024","1,306",-965,470,-300,-41,257,-103,"-9,892",-574,0
2017-06-30,"2,161.14",2.04,"11,042","3,857","-15,993","1,124","1,720","2,442","2,128","1,582",559,-365,"1,393","1,584",-30,"3,827","1,124",0
2017-06-29,"2,159.10",8.16,"2,659","6,687","-9,356",-50,"-1,448",-429,578,"1,503",518,-232,"1,556",613,60,"6,747",-50,0
2017-06-28,"2,150.94",-8.72,"1,976","-3,196","2,504","-1,330",-457,"1,001",168,-268,786,-863,353,"1,256",46,"-3,150","-1,330",0
2017-06-27,"2,159.66",7.89,"1,730","6,088","-6,892",-890,-572,"-3,415",-904,441,"1,852",-168,"3,408","1,088",-36,"6,053",-890,0
2017-06-26,"2,151.77",-8.42,"1,817","-12,063","10,684",-506,"-2,636",-884,"1,292","1,296",632,-626,"1,295","1,448",68,"-11,995",-506,0
2017-06-23,"2,160.19",14.69,"-2,782","2,720","1,906","-1,791","-1,288","-3,446",645,"-1,275",-248,-268,"2,338",760,-53,"2,667","-1,791",0
2017-06-22,"2,145.50",-6.79,"14,155","-8,788","-3,483","-1,612","-1,824","3,326","4,239","2,402","1,315",250,"3,803",645,-272,"-9,059","-1,612",0
2017-06-21,"2,152.29",-9.67,"4,764",908,"-7,211","1,561","-1,039",-89,"1,539","2,806",-551,-128,"1,654",572,-21,887,"1,561",0
2017-06-20,"2,161.96",-20.27,"3,390","-15,472","14,053","-1,686","-2,035",958,403,-393,983,-32,"2,301","1,208",-286,"-15,758","-1,686",0
2017-06-19,"2,182.23",6.84,"5,185","1,842","-7,167",-138,"3,560",-588,"-1,877","2,783",365,-397,629,709,278,"2,120",-138,0
2017-06-16,"2,175.39",-1.57,"5,800","-1,101","-4,162",-506,"1,965",-193,"1,025","-2,556",-730,-200,"4,725","1,764",-31,"-1,132",-506,0
2017-06-15,"2,176.96",-9,"1,536","-10,309","7,889",908,"-2,616","1,565","1,201","-1,574",448,-478,"2,338",651,-24,"-10,334",908,0
2017-06-14,"2,185.96",4.96,"7,609","2,545","-9,531",-817,-235,562,"3,404","2,655",671,-557,-397,"1,506",195,"2,739",-817,0
2017-06-13,"2,181.00",19.78,"4,038","23,522","-26,280","-1,129","-1,165","2,333","1,023",328,272,"-1,074","2,005",316,-151,"23,371","-1,129",0
2017-06-12,"2,161.22",-16.62,"-2,831","-10,791","13,589",60,-966,-32,-963,"-1,930",347,-136,"1,510",-661,-27,"-10,818",60,0
2017-06-09,"2,177.84",4.32,"-4,713","7,813","-2,819",-568,90,-926,"-1,652",-726,"-1,967",-34,6,497,286,"8,099",-568,0
2017-06-08,"2,173.52",0.31,"-21,746","14,246","6,201","1,203","2,855","-2,686","-25,830","-1,443",547,31,"3,737","1,043",97,"14,342","1,203",0
2017-06-07,"2,173.21",6.65,"-23,131","-2,973","25,325",710,796,"1,076","-1,088","-1,544","-25,237",57,"1,911",898,68,"-2,904",710,0
2017-06-05,"2,166.56",0.25,"-9,680",-615,"10,830",-625,"-1,709","-1,162","-2,946",445,"-2,095",-349,"-1,995",131,90,-525,-625,0
2017-06-02,"2,166.31",13.4,"-8,768","-1,109","11,723","-1,270","1,142",504,-466,"1,472","-14,470",444,"2,939",-333,-576,"-1,685","-1,270",0
2017-06-01,"2,152.91",-3.95,"-6,887","-15,823","22,377",-334,"-9,539",959,"-1,394",-342,"-1,908",113,"3,634","1,589",667,"-15,156",-334,0
2017-05-31,"2,156.86",16.75,"-4,034","1,948","1,088",741,577,854,967,"-2,837","-3,707",-349,770,-309,257,"2,205",741,0
2017-05-30,"2,140.11",18.7,"-6,016","17,987","-11,324",-280,-520,320,"3,734","-1,453","-11,085",-370,"3,937",-580,-366,"17,621",-280,0
2017-05-29,"2,121.41",-8.01,"-27,349","3,226","41,932","-17,847",-938,558,"-3,752","-2,369","-23,086",149,"2,960",-870,38,"3,264","-17,847",0
2017-05-26,"2,129.42",6.35,"2,575","6,006","-7,036","-1,040",856,491,468,-23,16,-910,"1,301",375,-505,"5,501","-1,040",0
2017-05-25,"2,123.07",9.18,294,"5,220","2,281","-8,780","1,485",217,-658,756,"-2,038",-225,376,382,984,"6,205","-8,780",0
2017-05-24,"2,113.89",8.38,"-2,370","-3,004","3,470","1,505","-1,664",64,-994,95,-203,-809,797,344,399,"-2,605","1,505",0
2017-05-23,"2,105.51",10.4,"3,634","-1,930",95,"-1,783",668,-598,-417,82,"1,226",-471,"2,535",608,-16,"-1,946","-1,783",0
2017-05-22,"2,095.11",4.62,"-6,932","-3,160","8,252","1,784",-586,196,-714,14,-872,191,45,"-5,206",57,"-3,104","1,784",0
2017-05-19,"2,090.49",15.24,"4,804","9,712","-14,474",-572,"3,736",-28,745,800,749,-649,-618,69,530,"10,242",-572,0
2017-05-18,"2,075.25",-9.71,"2,076","-12,548","11,292",-939,"-1,522","-1,070","-2,070","8,327",710,-320,-269,"-1,709",119,"-12,429",-939,0
2017-05-17,"2,084.96",4.75,"-3,285","-1,344","3,295","1,260","1,674",-568,"-3,766","1,652","1,432",-275,-419,"-3,016",74,"-1,270","1,260",0
2017-05-16,"2,080.21",-7.8,"1,327","-12,419","13,019","-1,449","4,821",80,"-2,202",-510,866,-547,638,"-1,818",-477,"-12,897","-1,449",0
2017-05-15,"2,088.01",0.23,-930,"-7,616","7,995",781,"1,671",114,"-4,149",59,461,-340,"1,571",-316,-231,"-7,847",781,0
2017-05-12,"2,087.78",-1.69,"-8,447","-15,679","22,520","1,851","2,691","-1,182","-11,349",-985,272,-220,"2,050",276,-245,"-15,924","1,851",0
2017-05-11,"2,089.47",6.66,"-12,243","4,557","7,957",-370,"7,125",153,"-2,615","1,983",365,"-17,553",-578,"-1,123",100,"4,656",-370,0
2017-05-10,"2,082.81",-7.61,"-7,167","6,281",-248,"1,302","-3,260",-520,"-3,655",113,"1,262",-237,"-1,055",185,-167,"6,113","1,302",0
2017-05-08,"2,090.42",9.97,"-3,918","1,076",52,"2,657","1,001",-613,"-1,725","-1,048",868,221,"-2,177",-446,133,"1,209","2,657",0
2017-05-04,"2,080.45",13.65,"-6,369","19,718","-14,154","1,092","-1,940",83,"-2,050",-251,"1,061","-1,515",-757,-999,-287,"19,431","1,092",0
2017-05-02,"2,066.80",-8.61,"-2,233","-2,643","3,440","1,318","2,254",-960,"-3,354",-64,-898,59,469,260,119,"-2,524","1,318",0
2017-04-28,"2,075.41",-6.14,25,"-8,413","7,074","1,019",94,723,-372,344,860,-967,"-1,033",377,295,"-8,117","1,019",0
2017-04-27,"2,081.55",-2.49,"-3,149","7,063","-5,594","1,697",166,"-1,674","-2,258",-751,596,-449,"1,227",-4,-17,"7,046","1,697",0
2017-04-26,"2,084.04",10.47,"7,915","8,062","-16,942","1,183","7,603",-521,-314,-446,"1,024",-157,-294,"1,021",-218,"7,844","1,183",0
2017-04-25,"2,073.57",14.8,"6,804","14,374","-19,923",-854,"5,708","-2,019","-2,165","3,166","1,473",-173,734,80,-402,"13,972",-854,0
2017-04-24,"2,058.77",-17.36,"9,819",297,"-10,453",762,"11,843","-1,539","-3,293","3,760",639,150,"-1,463",-278,-424,-127,762,0
2017-04-21,"2,076.13",1.21,"-7,771","-2,624","11,415",923,-930,"-1,174","-5,360",-782,502,-501,-140,614,"-1,943","-4,567",923,0
2017-04-20,"2,074.92",-0.16,"2,423","-5,286","2,519",300,"2,113",-103,583,"1,721",-191,-244,"-1,875",420,44,"-5,242",300,0
