일자,지수,대비,기관,외국인,개인,기타,금융투자,보험,투신,사모,은행,기타금융,연기금 등,국가,외인-기타,외국인합,기타법인,합계
2018-09-11,"2,283.20",-5.46,"-42,980","-188,941","192,291","39,828","41,454","-27,259","-23,755","-17,568","-3,486","-3,633","11,831","-20,564",-199,"-189,140","39,828",0
2018-09-10,"2,288.66",7.08,"-123,936","124,003","-41,162","43,956","-78,742","-15,767","36,043","32,717","-8,575","-2,069","2,212","-89,755","-2,861","121,141","43,956",0
2018-09-07,"2,281.58",-6.03,"505,698","-773,550","219,594","46,605","400,598","-2,231","-2,434","37,034","-6,158",970,"11,741","66,179","1,653","-771,898","46,605",0
2018-09-06,"2,287.61",-4.16,"113,357","-292,364","114,775","65,129","77,635","10,393","-27,962","11,748","-1,633","-4,292","6,771","40,696",-897,"-293,261","65,129",0
2018-09-05,"2,291.77",-23.95,"-196,730","-98,018","247,314","46,539","-86,048","-24,979","-33,791","-51,448","2,542","-3,974","12,245","-11,276",895,"-97,123","46,539",0
2018-09-04,"2,315.72",8.69,"-13,298","22,026","-33,950","25,369","-48,256","-10,256","-9,425","21,521",800,-360,"4,124","28,556",-146,"21,880","25,369",0
2018-09-03,"2,307.03",-15.85,"-72,662","-215,986","237,623","52,353","6,501","-12,662","-24,181","-58,362","-5,867","-1,567","15,197","8,278","-1,328","-217,314","52,353",0
2018-08-31,"2,322.88",15.53,"-264,281","396,637","-168,672","36,286","-206,757","-1,500","-2,616","-9,293","4,941","-2,520","4,432","-50,969",30,"396,666","36,286",0
2018-08-30,"2,307.35",-1.68,"-321,485","221,467","66,033","33,130","-246,557","-13,510","-4,102","-45,756","5,423","-2,112","40,131","-55,001",855,"222,322","33,130",0
2018-08-29,"2,309.03",5.91,"428,231","114,990","-221,653","-321,129","441,151","8,863","-26,524","18,697","1,722","-2,412","32,594","-45,859",-439,"114,551","-321,129",0
2018-08-28,"2,303.12",3.82,"-44,923","143,198","-164,698","67,064","-8,478","-19,544","-18,989","-10,973","-9,760","-6,230","-4,064","33,115",-642,"142,557","67,064",0
2018-08-27,"2,299.30",6.09,"-43,153","238,399","-242,663","48,470","-6,640","-10,287","-7,242","-14,441","2,426","-5,460","-6,590","5,081","-1,053","237,346","48,470",0
2018-08-24,"2,293.21",10.61,"58,172","78,444","-199,511","64,329","-33,544","-4,335","15,403","29,386","-3,397",854,"20,554","33,252","-1,433","77,011","64,329",0
2018-08-23,"2,282.60",9.27,"-193,218","173,647","-44,825","62,937","-88,294","5,078","-7,216","-43,055",270,"2,174","-35,922","-26,253","1,459","175,106","62,937",0
2018-08-22,"2,273.33",3.27,"-420,617","208,187","136,787","75,591","-280,815","9,765","15,908","-30,456","-1,818",-800,"-78,159","-54,243",53,"208,239","75,591",0
2018-08-21,"2,270.06",22.18,"-17,139","106,852","-151,162","61,869","-152,330","7,962","42,218","38,751","1,996","1,507","33,240","9,517",-420,"106,432","61,869",0
2018-08-20,"2,247.88",0.83,"8,682","-55,518","-9,754","55,974","33,057","-13,546","-13,203","-11,737","-6,345","-1,033","-8,911","30,401",616,"-54,903","55,974",0
2018-08-17,"2,247.05",6.25,"-253,434","102,676","85,927","65,537","-162,597","17,049","-11,544","14,530","-1,116",-542,"-9,957","-99,257",-706,"101,969","65,537",0
2018-08-16,"2,240.80",-18.11,"-6,989","-242,266","178,323","70,347","37,855","14,541","-14,420","-25,173",-23,"-17,922","-31,391","29,544",584,"-241,682","70,347",0
2018-08-14,"2,258.91",10.46,"91,843","-8,759","-132,053","52,285","106,156","28,562","-5,523","16,903","4,460","-7,397","-48,687","-2,632","-3,316","-12,076","52,285",0
2018-08-13,"2,248.45",-34.34,"15,100","-173,964","102,928","55,802","146,241","-30,935","-24,496","-42,807","-6,396","-12,257","-97,321","83,069",133,"-173,830","55,802",0
2018-08-10,"2,282.79",-20.92,"-85,730","-112,175","151,879","48,565","-11,887","-23,469","-28,754","8,521","-3,092","-12,080","-52,199","37,230","-2,539","-114,714","48,565",0
2018-08-09,"2,303.71",2.26,"142,728","-223,861","13,980","67,624","296,763","-5,439","-10,991","9,999","-5,000","3,008","-102,931","-42,683",-471,"-224,331","67,624",0
2018-08-08,"2,301.45",1.29,"-115,678","357,925","-124,816","-118,029","-134,587","3,086","-4,252","49,890","4,284",-91,"-34,699",692,598,"358,523","-118,029",0
2018-08-07,"2,300.16",13.66,"-109,708","57,801","-6,234","58,279","-80,177","-2,459","16,954","29,333","3,952","-3,449","-58,442","-15,421",-137,"57,664","58,279",0
2018-08-06,"2,286.50",-1.18,"-67,092","1,751","17,891","45,083","53,339","-15,594","-17,287","-5,106",144,"-1,569","-87,662","6,642","2,367","4,118","45,083",0
2018-08-03,"2,287.68",17.48,"-80,371","143,914","-88,646","25,674","-85,646","5,478","2,012","40,581",719,"1,709","-9,270","-35,953",-572,"143,342","25,674",0
2018-08-02,"2,270.20",-36.87,"-375,066","-47,965","373,956","50,103","-164,516","-19,746","-27,161","-12,878","4,323","2,770","-46,824","-111,034","-1,027","-48,993","50,103",0
2018-08-01,"2,307.07",11.81,"-141,634","171,422","-65,094","34,269","-114,154","19,071","18,973","12,176",110,-666,"-44,696","-32,448","1,038","172,460","34,269",0
2018-07-31,"2,295.26",1.75,"79,837","-71,109","-31,746","26,803","54,262","-13,615","33,252","16,782",767,"1,334","-20,266","7,321","-3,786","-74,894","26,803",0
2018-07-30,"2,293.51",-1.48,"-200,151","161,443","3,158","34,804","-186,388","-9,537","6,383","14,300","-2,246",-257,"6,613","-29,019",746,"162,189","34,804",0
2018-07-27,"2,294.99",5.93,"-79,889","163,231","-84,495","1,741","2,876","6,218","-2,350","-57,698",-3,"-2,209","-53,207","26,484",-587,"162,643","1,741",0
2018-07-26,"2,289.06",16.03,"40,389","128,496","-170,577","2,575","8,390","-13,167","15,566","35,421","1,483",59,"-43,211","35,847",-883,"127,613","2,575",0
2018-07-25,"2,273.03",-7.17,"278,430","-149,559","-128,269","-1,578","199,074","29,165","57,046","-54,904","11,178",-239,"-5,607","42,715",976,"-148,583","-1,578",0
2018-07-24,"2,280.20",10.89,"239,716","63,437","-304,315","1,498","220,665","6,600","18,899","19,675",66,"-1,557","-21,674","-2,957",-337,"63,101","1,498",0
2018-07-23,"2,269.31",-19.88,"233,028","-31,392","-141,765","-58,776","477,119","-24,082","-38,610","-90,696","-6,594","-3,003","-83,721","2,615","-1,096","-32,487","-58,776",0
2018-07-20,"2,289.19",6.9,"64,980","-121,299","52,609","3,641","152,043","1,810","-43,639","-10,050","-1,509",-900,"-52,768","19,992",69,"-121,230","3,641",0
2018-07-19,"2,282.29",-7.82,"-18,765","51,807","-32,090","-1,611","-1,782","5,063","12,299","21,885",-399,"-2,569","-42,462","-10,800",659,"52,466","-1,611",0
2018-07-18,"2,290.11",-7.81,"-263,865","91,429","163,715","7,609","-143,252","-14,725","-17,721","-21,820","1,101",-476,"-19,802","-47,169","1,113","92,541","7,609",0
2018-07-17,"2,297.92",-4.07,"52,180","-89,019","134,246","-97,674","27,922","1,496","2,029","31,096","-7,459","-3,017","-25,550","25,663",268,"-88,752","-97,674",0
2018-07-16,"2,301.99",-8.91,"-265,667","-45,696","288,324","22,578","-114,103","-19,825","-12,290","-55,193","-4,329","3,003","-63,402",472,462,"-45,234","22,578",0
2018-07-13,"2,310.90",25.84,"-94,064","224,828","-137,440","7,616","-63,401","-9,599","-13,193","20,744","-6,036","3,392","-51,216","25,245",-941,"223,887","7,616",0
2018-07-12,"2,285.06",4.44,"-85,760","-17,788","88,020","15,697","-48,367","14,923","24,894","-7,435","2,874","-2,804","-55,720","-14,125",-168,"-17,956","15,697",0
2018-07-11,"2,280.62",-13.54,"-125,110","201,581","135,077","-211,752","-70,938","2,326","17,553","24,991","2,540",-689,"8,178","-109,071",204,"201,785","-211,752",0
2018-07-10,"2,294.16",8.36,"-115,771","31,746","19,340","63,498","-32,134","40,922","22,899","34,318","1,401",-211,"9,573","-192,540","1,187","32,933","63,498",0
2018-07-09,"2,285.80",12.93,"122,235","-59,246","-75,247","12,391","243,776","-13,517","-26,997","6,228","2,423","-1,007","-36,496","-52,175",-133,"-59,379","12,391",0
2018-07-06,"2,272.87",15.32,"458,917","-381,116","-102,990","26,051","245,845","7,813","55,866","79,063","8,857","-3,543","31,296","33,720",-861,"-381,977","26,051",0
2018-07-05,"2,257.55",-7.91,"45,505","-95,267","31,875","17,356","81,523","-3,229","-38,552","31,540","-3,803","-6,882","-40,113","25,022",531,"-94,736","17,356",0
2018-07-04,"2,265.46",-7.3,"-153,569",112,"129,211","23,381","-49,637","-2,614","5,119","-29,091","-1,953","-5,678","-64,744","-4,971",865,977,"23,381",0
2018-07-03,"2,272.76",1.22,"-179,479","201,318","-46,705","24,379","3,416","10,225","-18,392","-26,064","-19,795","-16,552","-138,311","25,994",487,"201,805","24,379",0
2018-07-02,"2,271.54",-54.59,"-400,952","115,456","242,714","42,621","-175,918","-32,287","-27,282","-63,094","-11,403","-5,325","-51,259","-34,384",162,"115,618","42,621",0
2018-06-29,"2,326.13",11.89,"-139,754","166,610","-55,349","29,859","-264,516","16,704","82,923","55,650","1,714","1,220","26,564","-60,013","-1,365","165,245","29,859",0
2018-06-28,"2,314.24",-27.79,"140,818","-288,064","112,977","35,108","102,066","1,329","3,078",-118,"-4,810",789,"-23,354","61,839",-839,"-288,903","35,108",0
2018-06-27,"2,342.03",-8.89,"-266,033","157,972","80,215","27,069","-144,115","24,474","-5,970","-19,343","-3,733","2,613","-38,057","-81,902",777,"158,749","27,069",0
2018-06-26,"2,350.92",-6.96,"267,846","-322,767","116,872","-61,009","346,362","-2,127","-4,373","44,358",995,"2,304","-4,145","-115,528",-942,"-323,709","-61,009",0
2018-06-25,"2,357.88",0.66,"100,162","-111,180","8,706","1,179","83,060","9,895","-19,595","78,303","3,796","2,874","9,918","-68,090","1,133","-110,047","1,179",0
2018-06-22,"2,357.22",19.39,"-24,668","5,673","-8,800","27,424","-3,846","27,203","-1,954","51,813","10,458",416,"-30,311","-78,447",372,"6,044","27,424",0
2018-06-21,"2,337.83",-26.08,"-303,690","-129,356","410,702","21,203","-240,925","-6,257","-31,659","-15,809","-10,880","5,597","15,305","-19,062","1,141","-128,215","21,203",0
2018-06-20,"2,363.91",23.8,"-17,470","114,436","-117,867","21,691","-52,281","31,631","12,556","39,056","-11,564","26,821","-16,678","-47,012",-791,"113,645","21,691",0
2018-06-19,"2,340.11",-36.13,"31,809","-215,372","140,595","42,675","185,979","-29,596",495,"-42,978","-15,280","-7,876","-30,337","-28,598",294,"-215,078","42,675",0
2018-06-18,"2,376.24",-27.8,"429,264","-319,527","-112,379","3,724","514,017","10,908","-2,133","-82,730","-12,164","-2,121","-14,107","17,593","-1,082","-320,609","3,724",0
2018-06-15,"2,404.04",-19.44,"275,879","-549,298","267,008","7,102","197,468","-12,187","-36,537","-12,816",924,"2,381","5,377","131,270",-692,"-549,990","7,102",0
2018-06-14,"2,423.48",-45.35,"-53,750","-476,609","502,061","21,980","265,072",344,"-59,100","-101,721","6,093",523,"-82,949","-82,013","6,317","-470,291","21,980",0
2018-06-12,"2,468.83",-1.32,"125,809","-126,041","-9,346","5,841","203,506","-45,634","-23,851","23,230","-1,184","-1,217","-33,754","4,713","3,737","-122,304","5,841",0
2018-06-11,"2,470.15",18.57,"281,566","-10,814","-257,543","-13,458","126,523","-2,393","10,853","33,830","-19,569",-569,"-31,645","164,536",250,"-10,565","-13,458",0
2018-06-08,"2,451.58",-19,"-661,609","129,372","501,458","29,769","-416,824","-20,375","-81,188","-51,570",909,"3,593","4,719","-100,872","1,010","130,382","29,769",0
2018-06-07,"2,470.58",16.82,"172,244","139,994","-316,024","5,873","78,559","7,230","14,453",-581,"1,098","2,616","-5,223","74,090","-2,087","137,907","5,873",0
2018-06-05,"2,453.76",6,"-94,999","-8,926","91,986","11,662","-131,145","15,184","30,063","5,804","1,887","1,428","29,220","-47,441",278,"-8,648","11,662",0
2018-06-04,"2,447.76",8.8,"54,765","16,070","-91,189","18,701","-48,326","9,221","49,827","25,652",-752,"11,153","11,845","-3,855","1,653","17,723","18,701",0
2018-06-01,"2,438.96",15.95,"-123,403","240,847","-131,487","15,999","-168,478","-10,883","66,354",928,"5,286","-4,116","3,294","-15,789","-1,955","238,892","15,999",0
2018-05-31,"2,423.01",13.98,"-1,238,325","950,021","241,240","46,430","-103,451","-1,279,609","-17,312","62,323","6,104","6,414","53,844","33,363",634,"950,655","46,430",0
2018-05-30,"2,409.03",-48.22,"-406,918","-690,453","1,015,123","77,507","-343,752","58,131","-43,259","-26,235","3,723","8,257","-9,554","-54,228","4,741","-685,712","77,507",0
2018-05-29,"2,457.25",-21.71,"-120,496","-228,415","311,476","38,430","-79,285","5,434","-54,977","-7,058","-22,354","9,934","70,267","-42,456",-995,"-229,410","38,430",0
2018-05-28,"2,478.96",18.16,"-138,472","-161,068","264,864","35,449","-51,839","3,963","-10,315","-58,181","-10,613","-4,677","-22,296","15,485",-772,"-161,840","35,449",0
2018-05-25,"2,460.80",-5.21,"120,614","333,972","-480,958","29,340","-47,478","16,694","11,214","22,090","16,755","-8,359","117,032","-7,334","-2,968","331,004","29,340",0
2018-05-24,"2,466.01",-5.9,"-205,717","33,097","85,055","87,848","-90,042",-536,"-38,617","-53,099",272,-592,"-3,493","-19,610",-283,"32,814","87,848",0
2018-05-23,"2,471.91",6.34,"-262,173","275,488","-71,213","59,601","-280,909","-24,594","25,395","23,186","-10,360","-6,607","48,857","-37,142","-1,703","273,785","59,601",0
2018-05-21,"2,465.57",4.92,"33,228","-76,184","6,873","36,036","45,201","-3,356","30,127","-66,884","-14,633","5,396","45,404","-8,026",48,"-76,136","36,036",0
2018-05-18,"2,460.65",12.2,"151,321","-38,493","-154,079","41,464","67,987",259,"28,072","19,696","-5,821","-3,652","33,899","10,880",-212,"-38,706","41,464",0
2018-05-17,"2,448.45",-11.37,"105,742","-270,797","145,549","18,304","98,441","-6,829","5,315","-34,893","-8,347","-5,479","36,102","21,432","1,201","-269,596","18,304",0
2018-05-16,"2,459.82",1.28,"248,571","11,082","-175,031","-84,734","75,833","11,684","-34,398","-4,983","-6,150","-9,593","155,261","60,917",113,"11,194","-84,734",0
2018-05-15,"2,458.54",-17.57,"-196,928","-240,170","394,900","40,250","-110,062","-10,950",299,"-15,090","-10,873","-4,117","2,412","-48,547","1,948","-238,222","40,250",0
2018-05-14,"2,476.11",-1.6,"169,206","-95,526","-101,145","26,620","192,735",-505,"29,750","-22,878","-9,516",55,"12,736","-33,170",845,"-94,681","26,620",0
2018-05-11,"2,477.71",13.55,"185,562","199,594","-418,031","33,458","82,076","19,466","-33,959","-33,620","5,637",-403,"57,795","88,571",-583,"199,011","33,458",0
2018-05-10,"2,464.16",20.18,"80,622","-40,062","-72,974","33,284","140,206","11,298","-67,335","-16,926","-4,941",983,"34,529","-17,193",-871,"-40,932","33,284",0
2018-05-09,"2,443.98",-5.83,"240,885","-228,459","-41,356","30,791","186,153","14,922","-10,428","-6,180","-3,383",-352,"43,666","16,487","-1,861","-230,320","30,791",0
2018-05-08,"2,449.81",-11.57,"-125,214","-32,265","101,524","57,112","7,661","-9,997","-98,427","-72,401","-1,520","5,544","35,962","7,965","-1,157","-33,423","57,112",0
2018-05-04,"2,461.38",-25.87,"-725,554","-22,602","763,959","-15,962","-404,460","-41,495","-198,204","-93,650","-11,325",-231,"16,483","7,328",159,"-22,443","-15,962",0
2018-05-03,"2,487.25",-18.36,"18,833","-323,251","259,670","45,431","8,629","-8,638","12,977","-8,127","-3,820","-2,559","4,947","15,423",-683,"-323,934","45,431",0
2018-05-02,"2,505.61",-9.77,"-120,253","-166,780","279,086","4,368","-63,949","-16,561","-10,893","-42,568","-6,606","-1,497","16,980","4,840","3,579","-163,201","4,368",0
2018-04-30,"2,515.38",22.98,"-11,214","243,076","-189,191","-42,812","-37,637","-11,032","36,018","22,627","-7,091","-2,304","-3,493","-8,300",140,"243,216","-42,812",0
2018-04-27,"2,492.40",16.76,"-411,605","159,937","257,644","-7,151","-153,513","-46,785","-139,462","-75,210","-6,280","-4,965","50,314","-35,704","1,175","161,112","-7,151",0
2018-04-26,"2,475.64",26.83,"-165,433","172,197","1,401","-6,958","-98,521","25,010","-57,266","-39,575","-3,812","-4,674","13,717",-311,"-1,206","170,990","-6,958",0
2018-04-25,"2,448.81",-15.33,"6,965","-765,683","613,748","141,247","-64,214","14,328","40,620","-47,327","-3,157","-2,678","99,092","-29,701","3,723","-761,960","141,247",0
2018-04-24,"2,464.14",-9.97,"168,374","-438,993","270,742",-337,"125,099","21,466","-3,401","10,415","1,149","-1,537","59,370","-44,185",213,"-438,780",-337,0
2018-04-23,"2,474.11",-2.22,"9,247","-293,263","314,327","-28,986","33,462",-375,"34,184","-26,221","-5,428","-3,810","23,613","-46,178","-1,324","-294,587","-28,986",0
2018-04-20,"2,476.33",-9.77,"161,148","-491,054","342,220","-15,006","124,956","1,939","-13,346","-53,274","-5,873","-2,969","31,249","78,467","2,691","-488,363","-15,006",0
2018-04-19,"2,486.10",6.12,"-240,579","181,561","64,561","-5,423","-105,706","11,400","-52,744","-45,942","1,897","-11,696","-6,280","-31,507",-121,"181,440","-5,423",0
2018-04-18,"2,479.98",26.21,"52,494","351,026","-388,214","-8,183","78,712","26,825","-37,105","52,315",528,"-3,830","-18,960","-45,991","-7,122","343,904","-8,183",0
2018-04-17,"2,453.77",-3.72,"48,656","-276,613","222,021","5,301","55,055","-21,091","-27,077","13,403","-1,517","-1,513","23,926","7,471",635,"-275,978","5,301",0
2018-04-16,"2,457.49",2.42,"-10,830","-37,188","65,763","-18,337","32,517","-20,338","16,493","-25,687","1,725","5,843","-12,639","-8,744",591,"-36,596","-18,337",0
2018-04-13,"2,455.07",12.36,"-46,986","52,894","-3,578","-3,770","-198,489","22,018","19,134",311,"2,189","2,828","39,252","65,773","1,439","54,333","-3,770",0
2018-04-12,"2,442.71",-1.51,"-151,831","232,311","-73,055","-9,683","-223,439","10,527","9,564","7,541","9,753","-2,358","42,976","-6,395","2,258","234,569","-9,683",0
2018-04-11,"2,444.22",-6.52,"-98,035","464,490","198,066","-564,026","-173,527",-941,"25,806","-10,218","-1,194","4,663","111,399","-54,024",-495,"463,995","-564,026",0
2018-04-10,"2,450.74",6.66,"110,843","-118,385","32,679","-22,804","29,395","16,377","18,898","32,142","1,843","-4,360","27,145","-10,596","-2,332","-120,718","-22,804",0
2018-04-09,"2,444.08",14.5,"114,049","-55,096","-55,765","-1,756","76,571","-7,876","-8,130","5,894","-1,550",386,"13,931","34,822","-1,431","-56,527","-1,756",0
2018-04-06,"2,429.58",-7.94,"19,405","-236,463","228,926","-9,103","74,169","-8,150","-18,353","-54,667","3,150","-3,670","-29,474","56,400","-2,765","-239,228","-9,103",0
2018-04-05,"2,437.52",29.46,"120,283","145,258","-273,586","5,843","-9,847","6,301","29,440",551,"6,859","6,093","34,841","46,044","2,202","147,460","5,843",0
2018-04-04,"2,408.06",-34.37,"-348,993","-196,973","528,580","19,308","-272,954","-13,624","24,967","5,372",-856,"-1,185","3,600","-94,313","-1,922","-198,895","19,308",0
2018-04-03,"2,442.43",-1.73,"-16,499","-104,927","128,923","-6,006","23,966","3,289","23,032","11,516",-975,"-4,547","-37,024","-35,756","-1,492","-106,419","-6,006",0
2018-04-02,"2,444.16",-1.69,"-21,623","-25,631","73,817","-25,264","20,849","-17,733","8,946","15,538","-3,160","1,281","-31,537","-15,808","-1,299","-26,930","-25,264",0
2018-03-30,"2,445.85",9.48,"296,635","-168,386","-115,340","-9,571","185,007","2,534","26,189","48,914","-1,968","-3,879","28,312","11,527","-3,338","-171,724","-9,571",0
2018-03-29,"2,436.37",17.08,"33,879","-270,021","577,799","-341,244","-2,188","-18,493","43,673","3,817","1,945","1,397","-56,666","60,394",-414,"-270,434","-341,244",0
2018-03-28,"2,419.29",-32.77,"-33,053","-251,490","276,642","2,790","-133,517","-8,733","74,276","-32,095","27,504","-5,199","47,313","-2,601","5,111","-246,379","2,790",0
2018-03-27,"2,452.06",14.98,"76,217","9,360","-89,782",-841,"49,479","14,623","-10,224","1,588","6,128","4,357","7,209","3,056","5,046","14,406",-841,0
2018-03-26,"2,437.08",20.32,"46,486","-101,774","51,994","2,560","-27,247","31,444","-10,595","7,853","-5,453","-1,145","1,627","50,003",734,"-101,040","2,560",0
2018-03-23,"2,416.76",-79.26,"-643,778","-133,243","751,784","23,665","-370,130","-1,601","-28,375","-92,731","1,554","-7,796","-7,941","-136,757","1,571","-131,672","23,665",0
2018-03-22,"2,496.02",11.05,"82,055","211,836","-298,678","8,474","156,106","-28,315","-1,534","-15,443","4,439","-1,503","41,582","-73,277","-3,687","208,149","8,474",0
2018-03-21,"2,484.97",-0.55,"129,999","-68,225","-63,704",-625,"127,732","-12,752","-14,113","-29,650","-3,007","1,484","13,443","46,861","2,556","-65,670",-625,0
2018-03-20,"2,485.52",10.49,"104,670","-123,119","6,259","12,534","117,354","-5,878","-50,859","-32,604","15,941",-407,"13,518","47,606",-344,"-123,463","12,534",0
2018-03-19,"2,475.03",-18.94,"-53,070","-84,525","148,272","-11,907","-2,237","-6,623","-31,103","-8,460","1,174","2,496","13,862","-22,180","1,229","-83,295","-11,907",0
2018-03-16,"2,493.97",1.59,"-59,621","166,463","1,236","-105,398","-36,117","-1,857",303,"-13,274","9,366",-285,"22,236","-39,992","-2,679","163,784","-105,398",0
2018-03-15,"2,492.38",6.3,"29,648","-39,940","19,451","-7,022","-37,304","-24,309","-49,106","21,736","12,870",-971,"64,941","41,792","-2,137","-42,077","-7,022",0
2018-03-14,"2,486.08",-8.41,"-142,948","-127,263","284,071","-11,658","-109,508","-52,488","-56,172","-12,394","-6,830",265,"7,029","87,149","-2,202","-129,465","-11,658",0
2018-03-13,"2,494.49",10.37,"-264,990","592,311","-310,346","-6,448","-189,410","-27,258","-65,991","16,588","1,082","-1,354","38,536","-37,183","-10,527","581,784","-6,448",0
2018-03-12,"2,484.12",24.67,"100,867","193,574","-291,747","-2,921","11,916","-25,241","80,865","-21,916","12,494","1,853","1,867","39,030",228,"193,802","-2,921",0
2018-03-09,"2,459.45",26.37,"291,592","196,020","-490,006",-493,"102,553","3,682","94,712","-9,628","17,807","-6,400","-1,184","90,050","2,887","198,907",-493,0
2018-03-08,"2,433.08",31.26,"594,850","-175,459","-426,412","5,812","481,442","78,982","-81,849","34,821","-3,447",304,"63,645","20,950","1,209","-174,249","5,812",0
2018-03-07,"2,401.82",-9.59,"-103,612","-257,423","358,451","4,675","-104,102","16,731","-52,932","17,637","7,048","2,331","60,909","-51,235","-2,090","-259,513","4,675",0
2018-03-06,"2,411.41",36.35,"160,750","13,472","-171,306","-2,503","-29,666","10,698","17,726","95,056","10,652","2,511","-3,594","57,367",-413,"13,058","-2,503",0
2018-03-05,"2,375.06",-27.1,"-213,549","-90,278","320,450","-17,970","-168,298","7,595","3,955","-75,521","3,465","-3,715","17,725","1,244","1,347","-88,931","-17,970",0
2018-03-02,"2,402.16",-25.2,"-273,158","-232,793","534,421","-28,519","-301,374","45,933","-14,028","-23,718","6,347",-278,771,"13,188",49,"-232,744","-28,519",0
2018-02-28,"2,427.36",-28.78,"-264,550","143,935","107,481","13,365","-229,613","43,003","31,664","-64,529","-2,285",-915,"36,717","-78,593",-231,"143,704","13,365",0
2018-02-27,"2,456.14",-1.51,"204,457","5,782","-189,481","-19,419","88,051","28,864","29,439","18,759","-7,196",-297,"67,480","-20,643","-1,339","4,443","-19,419",0
2018-02-26,"2,457.65",6.13,"351,805","-181,314","-137,253","-32,152","273,606","19,712","8,985","19,266","-2,932",-157,"10,153","23,172","-1,086","-182,400","-32,152",0
2018-02-23,"2,451.52",37.24,"376,687","157,629","-522,997","-9,276","257,355","10,203","23,271","31,213","2,840","-3,491","16,061","39,235","-2,043","155,586","-9,276",0
2018-02-22,"2,414.28",-15.37,"-107,393","-97,526","199,565","5,483","-142,375","-9,592","-10,759","5,059","-1,267",507,"28,351","22,682",-129,"-97,655","5,483",0
2018-02-21,"2,429.65",14.53,"114,357","-99,248","7,376","-20,171","-42,736","8,207","-11,392","-26,417","5,367","1,987","170,323","9,017","-2,314","-101,562","-20,171",0
2018-02-20,"2,415.12",-27.7,"-297,795","29,044","254,967","13,839","-157,187","-36,522","-2,111","-41,009","-4,744","-10,489","7,449","-53,184",-55,"28,990","13,839",0
2018-02-19,"2,442.82",20.99,"34,587","28,528","-73,018","12,083","81,466","-18,787","7,765","29,137","7,826","-4,974","-48,969","-18,877","-2,179","26,348","12,083",0
2018-02-14,"2,421.83",26.64,"110,989","106,775","-205,361","-9,148","54,109","6,823","-26,459","71,058","3,680",525,"-72,407","73,659","-3,255","103,520","-9,148",0
2018-02-13,"2,395.19",9.81,"-185,898","331,500","-166,075","22,261","-226,453","13,983","48,671","73,697","-4,231","-1,887","-69,608","-20,069","-1,788","329,712","22,261",0
2018-02-12,"2,385.38",21.61,"-17,463","-80,158","97,114",-697,"-279,020","41,214","108,758","46,628","1,659","-1,644","-56,662","121,604","1,203","-78,954",-697,0
2018-02-09,"2,363.77",-43.85,"20,348","-317,042","276,077","18,735","-217,970","8,060","117,989","8,859","-40,345",-136,"72,105","71,785","1,881","-315,161","18,735",0
2018-02-08,"2,407.62",11.06,"-348,257","88,413","243,688","13,819","-615,913","30,882","209,367","-20,896","-5,433",904,"40,609","12,224","2,337","90,750","13,819",0
2018-02-07,"2,396.56",-56.75,"-739,546","-196,102","926,384","4,586","-714,163","34,224","55,371","-25,569","-3,146","-5,346","-31,403","-49,514","4,678","-191,425","4,586",0
2018-02-06,"2,453.31",-38.44,"107,853","-281,263","156,458","16,668","-217,604","62,586","127,408","17,412",-23,"8,370","56,284","53,420",284,"-280,979","16,668",0
2018-02-05,"2,491.75",-33.64,"-41,884","-455,490","495,548","1,725","-93,175","58,836","119,038","31,121","-6,766","-2,838","-132,910","-15,191",101,"-455,389","1,725",0
2018-02-02,"2,525.39",-43.15,"-280,996","-472,803","737,355","7,623","-119,852","7,358","38,590","-27,358","-4,256","-4,129","-95,925","-75,425","8,822","-463,982","7,623",0
2018-02-01,"2,568.54",2.08,"29,312","-271,808","217,029","25,876","93,276","22,978","-12,238","-8,205","3,703","1,974","-24,299","-47,877",-408,"-272,217","25,876",0
2018-01-31,"2,566.46",-1.28,"-184,397","-663,009","794,061","54,584","-65,175","19,163","49,760","-27,827","-2,202","-2,449","-208,720","53,053","-1,239","-664,248","54,584",0
2018-01-30,"2,567.74",-30.45,"-143,277","-117,490","253,377","12,189","-82,900",-114,"75,922","-81,791","-2,106","-5,733","4,357","-50,912","-4,799","-122,289","12,189",0
2018-01-29,"2,598.19",23.43,"361,397","324,603","-711,641","27,674","120,754","148,475","34,973","33,547","3,977","-7,387","49,691","-22,632","-2,033","322,570","27,674",0
2018-01-26,"2,574.76",12.53,"116,802","183,172","-385,280","87,643","183,254","121,924","-112,634","-23,980","-20,318","-5,664","-12,106","-13,673","-2,338","180,834","87,643",0
2018-01-25,"2,562.23",24.23,"299,912","377,200","-715,450","40,160","323,820","4,850","-88,591","19,614","-3,278","-1,208","-5,234","49,938","-1,823","375,377","40,160",0
2018-01-24,"2,538.00",1.4,"244,320","-14,255","-281,350","53,058","359,408","-30,434","19,375","-64,607","-8,101","-5,614","-70,614","44,907","-1,774","-16,028","53,058",0
2018-01-23,"2,536.60",34.49,"340,536","216,253","-592,549","36,013","256,459","13,661","37,294","30,711","7,579","6,322","-77,184","65,694",-253,"216,000","36,013",0
2018-01-22,"2,502.11",-18.15,"-73,508","-176,560","247,144","2,592","-112,431","-7,179","83,662","-37,561","-13,982","1,617","50,733","-38,367",332,"-176,228","2,592",0
