일자,지수,대비,기관,외국인,개인,기타,금융투자,보험,투신,사모,은행,기타금융,연기금 등,국가,외인-기타,외국인합,기타법인,합계
2019-04-02,"2,523.65",-9.71,"-34,998","-9,038","45,874","-1,833","-20,089","-3,829","-9,569","-10,047",71,"3,383","5,083",0,-6,"-9,043","-1,833",0
2019-04-01,"2,533.36",29.77,"19,941","38,641","-57,489",-794,-752,"-3,504","11,198","3,435",206,328,"9,030",0,-299,"38,342",-794,0
2019-03-29,"2,503.59",23.06,"34,239","27,774","-64,051","1,775","-1,132","3,786","9,146","7,152","1,966",539,"12,782",0,264,"28,038","1,775",0
2019-03-28,"2,480.53",-30.33,"-8,332","-29,571","35,040","2,698","-7,749","1,923","5,534","-6,698",141,-618,-864,0,165,"-29,406","2,698",0
2019-03-27,"2,510.86",0.6,"28,959","-44,088","11,814","3,793","-1,009",-925,"6,320","-1,823",520,"-1,286","27,163",0,-478,"-44,566","3,793",0
2019-03-26,"2,510.26",25.04,"23,408","11,320","-32,918","-1,847","-1,253","-2,470","9,280","9,882",-619,-380,"8,968",0,38,"11,358","-1,847",0
2019-03-25,"2,485.22",-47.02,"-15,384","-1,275","18,302","-1,750","-4,617",-378,"-7,596","-1,890",208,-500,-610,0,108,"-1,167","-1,750",0
2019-03-22,"2,532.24",-10.11,"-62,952","21,538","41,642",-274,"-37,030",-715,"-10,476","1,537",-637,-437,"-15,194",0,46,"21,584",-274,0
2019-03-21,"2,542.35",-42.79,"-94,441","4,258","90,763",-108,"-47,113","-9,197","-22,766","-3,842","-1,157",-487,"-9,879",0,-471,"3,787",-108,0
2019-03-20,"2,585.14",-2.32,"20,687","-12,528","-7,448",-631,"1,272","3,245",-926,"1,131",-251,-24,"16,239",0,-80,"-12,608",-631,0
2019-03-19,"2,587.46",-14.97,"11,673","-11,678",-436,457,"-1,685","4,788","-9,406",419,"1,043",786,"15,727",0,-16,"-11,694",457,0
2019-03-18,"2,602.43",8.23,"53,566","8,582","-65,467","3,439","22,332","4,904",-209,"2,854",511,539,"22,635",0,-119,"8,463","3,439",0
2019-03-15,"2,594.20",10.83,"58,292","26,232","-84,844",588,"20,913","2,781",-243,"-3,782","1,778",-185,"37,029",0,-267,"25,964",588,0
2019-03-14,"2,583.37",11.91,"-31,816","40,798","-11,477","2,517","-1,934","4,472","-12,783","-7,234","2,011","-2,477","-13,871",0,-22,"40,776","2,517",0
2019-03-13,"2,571.46",14.89,"16,065","28,301","-44,669",468,"2,097","3,062","-9,287","-5,400",-304,"-1,212","27,110",0,-165,"28,136",468,0
2019-03-12,"2,556.57",23.09,"6,874","9,973","-14,518","-2,117","13,769","-7,659","-5,791","-6,402",-533,-332,"13,824",0,-211,"9,762","-2,117",0
2019-03-11,"2,533.48",6.51,"2,817","5,179","-8,693",831,"3,273","6,644","-10,259","-4,918",-330,-206,"8,613",0,-135,"5,045",831,0
2019-03-08,"2,526.97",-26.16,"-19,126","-24,281","42,049","1,536","6,358","6,515","-1,655","-10,963",-431,-423,"-18,528",0,-178,"-24,459","1,536",0
2019-03-07,"2,553.13",-12.62,"-6,614","20,203","-11,546","-2,577","15,745","-7,646","-7,524","-6,472",-795,294,-217,0,533,"20,736","-2,577",0
2019-03-06,"2,565.75",-2.12,"26,110","28,572","-21,023","-33,684","-7,434","6,262","14,637","12,028","-1,464",339,"1,741",0,24,"28,596","-33,684",0
2019-03-05,"2,567.87",-5.34,"-5,373","-17,504","24,286","-1,541","11,404","6,511","1,658","-5,679",-342,-453,"-18,471",0,132,"-17,371","-1,541",0
2019-03-04,"2,573.21",30.38,"-32,258","115,678","-90,997","8,915","20,167","2,731","-14,178","-3,059",708,59,"-38,687",0,"-1,338","114,340","8,915",0
2019-02-28,"2,542.83",-56.63,"25,799","37,365","-65,037","1,592","25,123","1,812","-5,553","-8,823",990,-293,"12,545",0,280,"37,645","1,592",0
2019-02-27,"2,599.46",10.07,"-7,988","23,490","-10,526","-5,074","13,065","-1,592","-20,276","-4,415",-316,-612,"6,158",0,98,"23,588","-5,074",0
2019-02-26,"2,589.39",-2.19,"-11,457","18,468",-238,"-6,597",90,"2,525","-14,261","-5,249",880,-425,"4,983",0,-176,"18,292","-6,597",0
2019-02-25,"2,591.58",1.45,"-21,702","8,796","19,159","-6,642","6,914","-6,110","-6,399","-6,724",-491,-233,"-8,660",0,389,"9,185","-6,642",0
2019-02-22,"2,590.13",6.06,"3,585","25,661","-22,928","-6,052","4,973","-2,526",513,"-2,201",-1,-306,"3,133",0,-265,"25,396","-6,052",0
2019-02-21,"2,584.07",-0.52,"-7,584","38,235","-30,532",-16,"-10,779","-2,515",-524,"-1,092",-54,-700,"8,080",0,-103,"38,132",-16,0
2019-02-20,"2,584.59",1.55,"-33,457","37,553","-6,894","2,733","-1,926",290,"-11,542","-8,934",376,"-1,054","-10,666",0,65,"37,618","2,733",0
2019-02-19,"2,583.04",8.36,"33,469","16,456","-52,058","2,089","8,650","7,549","-3,862","-1,088",-404,"-1,537","24,162",0,44,"16,500","2,089",0
2019-02-18,"2,574.68",20.48,"38,445","11,689","-46,748","-3,187","25,608","-1,643","2,680",-622,870,-399,"11,950",0,-198,"11,491","-3,187",0
2019-02-15,"2,554.20",-4.21,"24,197",104,"-25,999","1,455","1,075","3,199","9,279","2,719",423,-13,"7,516",0,243,347,"1,455",0
2019-02-14,"2,558.41",17.73,"-6,829","-6,826","16,942","-3,184","19,095","-7,060","-4,151",-589,"-2,460",5,"-11,669",0,-103,"-6,929","-3,184",0
2019-02-13,"2,540.68",20.5,"-21,012","16,587","11,965","-7,354","7,599","-15,112",-527,"-11,145","-2,705",-553,"1,430",0,-186,"16,401","-7,354",0
2019-02-12,"2,520.18",-10.85,"-32,630","-9,183","46,136","-4,367","5,674","-9,621","10,391","-36,009",949,617,"-4,632",0,44,"-9,140","-4,367",0
2019-02-11,"2,531.03",-6.09,"-13,170","-18,377","34,291","-3,472","1,357","5,502","-15,707","4,171","-1,383",-917,"-6,193",0,728,"-17,649","-3,472",0
2019-02-08,"2,537.12",-13.6,"-34,657",-857,"34,847","1,011","4,271","-3,700","-7,739","-16,554","-2,622",398,"-8,712",0,-344,"-1,201","1,011",0
2019-02-07,"2,550.72",20.96,"-2,700","-3,257","7,169",-867,"-7,234","3,036","6,584","8,560",-646,-102,"-12,897",0,-345,"-3,602",-867,0
2019-02-01,"2,529.76",9.24,"-9,858","48,557","-40,049",731,"4,650","5,026","-4,509","2,547",-552,"-1,013","-16,007",0,619,"49,176",731,0
2019-01-31,"2,520.52",16.52,"-42,731","7,386","37,738","-2,927","-25,248","3,817","-23,152","-1,842","-1,565",-344,"5,601",0,534,"7,920","-2,927",0
2019-01-30,"2,504.00",17.27,"-34,700","46,081","-9,629","-1,892","3,024","1,231","-29,662","-5,798",584,52,"-4,131",0,140,"46,221","-1,892",0
2019-01-29,"2,486.73",-16.87,"-82,906","-12,445","96,040",-779,"-19,117","-5,660","-32,429","-16,157",-875,383,"-9,052",0,91,"-12,354",-779,0
2019-01-28,"2,503.60",3.11,"-22,871","12,493","9,648",821,"-9,830","5,931","-4,361","-6,180","-2,297","-2,432","-3,702",0,-92,"12,401",821,0
2019-01-25,"2,500.49",18.59,"-1,813","63,038","-61,318",109,"3,444","2,222","-8,002","-4,825",465,"-2,674","7,556",0,-16,"63,023",109,0
2019-01-24,"2,481.90",0.14,"-24,832","-10,901","36,766",-971,"-19,943","1,271","6,666","2,126","-1,267",-140,"-13,545",0,-62,"-10,963",-971,0
2019-01-23,"2,481.76",27.76,"59,221","15,780","-75,802",939,"35,976","3,144","-1,067","1,310","2,033",-754,"18,578",0,-139,"15,641",939,0
2019-01-22,"2,454.00",-5.36,"-17,986","7,473","11,718",-761,"-1,748",-80,"-8,608",-48,-315,-540,"-6,648",0,-444,"7,029",-761,0
2019-01-21,"2,459.36",0.15,"4,716","3,750","-12,673","4,123","4,622","3,306","-7,674","9,978",-581,181,"-5,116",0,83,"3,833","4,123",0
2019-01-18,"2,459.21",25.56,"-10,275","14,052","-3,371",-88,"3,945","-4,970","-12,894","-10,133",-651,166,"14,262",0,-318,"13,734",-88,0
2019-01-17,"2,433.65",-20.82,"-70,009",-597,"69,235",684,"-9,658","-7,028","-8,779","-23,038",-677,258,"-21,087",0,686,90,684,0
2019-01-16,"2,454.47",4.38,"-20,288","15,859","5,244",-857,"-7,616","-14,919","-5,456","3,154","-2,302",-900,"7,751",0,42,"15,901",-857,0
2019-01-15,"2,450.09",13.42,673,"15,303","-14,902",-584,"3,709","-14,276","2,859",-866,-460,313,"9,394",0,-490,"14,813",-584,0
2019-01-14,"2,436.67",-1.12,"-17,642","25,610","-7,695",87,"-21,260",271,"2,181",284,"-1,855",205,"2,533",0,-360,"25,250",87,0
2019-01-11,"2,437.79",4.68,"-9,839","-2,356","12,069",571,"-8,986","-2,683","-1,624","-4,764",336,"1,025","6,855",0,-445,"-2,801",571,0
2019-01-10,"2,433.11",-7.45,"-19,796","1,166","23,091","-4,724","-15,010",409,"13,785","-4,642","-3,249",-183,"-10,906",0,264,"1,430","-4,724",0
2019-01-09,"2,440.56",30.19,"38,926","37,211","-65,821","-10,477",96,"7,923","20,606","9,712","1,345",156,-912,0,161,"37,372","-10,477",0
2019-01-08,"2,410.37",1.13,"26,944","-4,660","-9,145","-13,291","1,335","4,669","17,684","5,839",-286,419,"-2,715",0,152,"-4,508","-13,291",0
2019-01-07,"2,409.24",26.26,"27,659","4,617",-89,"-32,303","4,679","1,779","9,872","10,082",265,341,641,0,115,"4,732","-32,303",0
2019-01-04,"2,382.98",25.22,"13,967","32,485","-37,764","-8,548","-6,852","-1,427","13,727","4,435",-76,-129,"4,288",0,-139,"32,345","-8,548",0
2019-01-03,"2,357.76",-25.28,"-10,019","59,740","-47,025","-2,882","-13,730","-3,753","4,435","8,175",-354,960,"-5,753",0,187,"59,927","-2,882",0
2019-01-02,"2,383.04",-40.73,"-27,174","-44,838","70,119","1,286","-11,210","-2,609","7,131","-17,765","-1,138",863,"-2,445",0,606,"-44,231","1,286",0
2018-12-28,"2,423.77",15.25,"32,654",507,"-28,846","-5,008",941,"12,167","14,507","7,096","-1,442",912,"-1,528",0,693,"1,200","-5,008",0
2018-12-27,"2,408.52",28.66,"9,352","58,981","-66,378","-1,785","-34,063","11,638","19,773","11,898",-804,"1,454",-545,0,-170,"58,811","-1,785",0
2018-12-26,"2,379.86",-45.48,"38,719","-2,764","-43,286","7,437","17,029","3,530","-11,925","32,946","-3,499","-1,304","1,941",0,-106,"-2,871","7,437",0
2018-12-24,"2,425.34",-17.43,"27,761","-21,710","-7,633","1,408","3,389","1,976","-7,767","25,236","-1,951",-714,"7,593",0,174,"-21,536","1,408",0
2018-12-21,"2,442.77",1.26,"41,083","-6,513","-38,477","5,048","24,340","5,301","1,035","14,205","-2,450",99,"-1,447",0,"-1,141","-7,654","5,048",0
2018-12-20,"2,441.51",-1.9,"50,149","13,760","-58,589","-4,490","3,334","19,585","6,189","15,377",-694,"5,883",475,0,-830,"12,929","-4,490",0
2018-12-19,"2,443.41",9.06,"7,719","14,246","-20,161","-1,471","10,454","2,997","5,302","-3,972","-1,406","1,408","-7,063",0,-333,"13,913","-1,471",0
2018-12-18,"2,434.35",-9.19,"63,711","-4,359","-58,452",-910,"28,784","-1,108","38,226","-2,679",-964,910,543,0,11,"-4,348",-910,0
2018-12-17,"2,443.54",-5.27,"11,807","11,696","-25,149","1,128","33,075",734,"-12,361","-4,709","1,211",13,"-6,155",0,518,"12,214","1,128",0
2018-12-14,"2,448.81",-8.01,"19,150","-4,310","-17,288","2,340","5,321","10,877","-1,786","-4,952",28,697,"8,964",0,108,"-4,202","2,340",0
2018-12-13,"2,456.82",30.66,"6,405","73,758","-81,155","1,279","-11,342","4,905","13,837","8,961",2,899,"-10,857",0,-287,"73,471","1,279",0
2018-12-12,"2,426.16",40.64,"20,735","34,427","-57,399","2,706","27,417","-1,463","-5,254","1,572",-806,"-1,345",613,0,-468,"33,959","2,706",0
2018-12-11,"2,385.52",-6.56,"10,481","25,091","-36,416","1,402","28,430",647,"-1,055","-12,784","-2,271",854,"-3,341",0,-557,"24,533","1,402",0
2018-12-10,"2,392.08",-35.73,"-19,792","10,090","6,352","2,768","22,802","2,785","-1,032","-10,145","-3,569",37,"-30,670",0,581,"10,672","2,768",0
2018-12-07,"2,427.81",1.32,"-16,697",-277,"12,840","4,046","-5,507",-79,"-5,107","-10,370",-340,800,"5,030","-1,124",87,-190,"4,046",0
2018-12-06,"2,426.49",-38.98,"-16,553",308,"16,633","-1,169","3,471","-5,162","4,897","-17,619",-195,"1,153","-4,295","1,199",780,"1,088","-1,169",0
2018-12-05,"2,465.47",-12.87,"14,153","-8,741","16,750","-21,970","6,407",896,"8,183","-5,644",-286,282,"5,844","-1,529",-193,"-8,933","-21,970",0
2018-12-04,"2,478.34",-5.35,"8,576","19,407","-28,556",631,"-11,312",-342,"8,652",658,-204,"1,787","9,032",305,-59,"19,349",631,0
2018-12-03,"2,483.69",30.88,"56,029","24,569","-78,629","-2,060","12,781","16,245","8,298","15,548",-87,"-2,868",400,"5,710",91,"24,660","-2,060",0
2018-11-30,"2,452.81",2.5,"-54,320","78,062","-25,973","2,303",-113,"1,598","6,856","-60,654",-127,-426,"-2,397",942,-72,"77,990","2,303",0
2018-11-29,"2,450.31",-0.44,"-13,596","23,116","-16,587","6,923","-8,283","-2,370","-8,240","7,146",-708,"-1,150","3,326","-3,316",144,"23,260","6,923",0
2018-11-28,"2,450.75",5.04,"-27,473","8,301","19,940",-817,-521,"-5,018","1,391","-10,871","-1,829",-363,"-6,501","-3,761",48,"8,350",-817,0
2018-11-27,"2,445.71",-2.89,"-12,915","16,959","-5,581","1,334","-13,062","-5,023",788,"1,401",-798,329,"5,389","-1,939",203,"17,162","1,334",0
2018-11-26,"2,448.60",41.27,"39,828","54,425","-93,209","-1,119","20,195","-2,695","7,525","-5,686","-2,222",763,"17,626","4,322",75,"54,500","-1,119",0
2018-11-23,"2,407.33",-20.24,"-30,199","1,565","27,949",237,"-5,204","4,165","-2,311","-26,378",-869,-503,"-1,673","2,574",448,"2,013",237,0
2018-11-22,"2,427.57",-15.53,"-21,661","-14,794","34,855","1,623","-6,394",-618,"2,339","-12,520",-364,337,"-4,354",-87,-23,"-14,817","1,623",0
2018-11-21,"2,443.10",25.9,"26,270","6,125","-30,856","-1,217","14,899","2,829","11,576","-12,013",390,765,"7,208",616,-322,"5,803","-1,217",0
2018-11-20,"2,417.20",-9.08,"4,038","12,989","-14,585","-2,183","18,660","3,087","-4,710",-659,"-1,092",183,"1,199","-12,631",-259,"12,730","-2,183",0
2018-11-19,"2,426.28",30.34,"-6,545","32,820","-28,564","2,824","9,414",752,-952,"-3,769","1,079",172,"-5,076","-8,165",-536,"32,285","2,824",0
2018-11-16,"2,395.94",22.11,"19,054","5,410","-20,013","-4,613","-2,118",90,"-1,850","22,365",394,-417,"1,642","-1,052",161,"5,572","-4,613",0
2018-11-15,"2,373.83",33.63,"39,594","22,383","-61,068","-1,090","6,172","9,329","7,170","10,320",-307,285,705,"5,919",181,"22,564","-1,090",0
2018-11-14,"2,340.20",9.66,"-17,882","11,772","-36,901","43,225","2,452","-2,679","-13,053","-3,051",-631,"11,262","-14,996","2,814",-214,"11,558","43,225",0
2018-11-13,"2,330.54",1.73,"9,899","4,219","-15,385","1,507","5,819",-170,"1,438","-5,078",-232,-339,"-7,899","16,360",-239,"3,980","1,507",0
2018-11-12,"2,328.81",0.97,"3,262","8,785","-10,150","-2,076","7,942","1,827","-5,044","2,031",421,"1,429","-1,109","-4,234",178,"8,964","-2,076",0
2018-11-09,"2,327.84",-5.27,"-29,399","-6,841","36,024",162,"-15,145","6,794","6,412","-16,037",-449,"2,723","-14,758","1,062",55,"-6,786",162,0
2018-11-08,"2,333.11",46.69,"-38,618","93,979","-58,477","3,303","-2,708","3,315","2,175","3,990",-54,"2,364","-48,597",897,-187,"93,792","3,303",0
2018-11-07,"2,286.42",-48.58,"-220,541","37,735","179,735","2,546","-7,891","2,262","6,389","2,363","1,593","-2,040","-215,690","-7,527",526,"38,261","2,546",0
2018-11-06,"2,335.00",30.96,"-17,236","31,692","-13,434",-954,"-20,393","3,801",15,"1,922",102,"-4,900","7,234","-5,018",-67,"31,625",-954,0
2018-11-05,"2,304.04",-25.98,"-68,816","-46,922","114,769","1,047","-33,538",561,"-3,728","-17,375",-504,109,"-6,954","-7,386",-78,"-47,000","1,047",0
2018-11-02,"2,330.02",83.18,"-3,208","18,384","-14,766",-522,"-18,533","2,342","6,172","2,133","1,127",-738,222,"4,068",112,"18,496",-522,0
2018-11-01,"2,246.84",4.19,"-46,011","4,893","38,466","2,662","-23,636","1,813","-7,720","-13,231","2,637","-3,607",767,"-3,035",-9,"4,884","2,662",0
2018-10-31,"2,242.65",15.86,"-37,846","-6,839","42,373","2,095","-42,963",-610,"14,679","-2,153",290,"-1,308","-3,569","-2,212",217,"-6,623","2,095",0
2018-10-30,"2,226.79",11.34,"-17,071","57,948","-43,485","2,717","4,741","-4,034","-22,529","-8,135",754,"-1,994","19,630","-5,504",-109,"57,839","2,717",0
2018-10-29,"2,215.45",-80.7,"9,651","79,919","-95,503","5,818","43,121","-3,261","-9,498","-2,389","-5,319",-486,"-2,860","-9,657",114,"80,033","5,818",0
2018-10-26,"2,296.15",-56.16,"-52,342","55,717","-4,671","1,504","12,989","-6,332","-16,461","-18,722",974,"-1,305","-24,970","1,485",-209,"55,508","1,504",0
2018-10-25,"2,352.31",-40.11,"6,795","46,741","-54,550","1,483","45,508","3,617","-13,301",-775,"-1,143","-2,617","-22,473","-2,021",-468,"46,273","1,483",0
2018-10-24,"2,392.42",-7.55,"3,485","63,164","-68,710","2,309","53,557","-8,050","-18,211","-9,632",-338,"-1,869","-13,128","1,156",-249,"62,915","2,309",0
2018-10-23,"2,399.97",-73.08,"-66,570","-6,269","69,499","2,928","9,168","-24,080","-3,905","-8,207",896,"-1,993","-34,629","-3,821",413,"-5,857","2,928",0
2018-10-22,"2,473.05",-2.1,"-19,795","-16,406","33,645","2,117","3,208","-9,962","-5,608","2,533",422,903,"-3,973","-7,319",440,"-15,966","2,117",0
2018-10-19,"2,475.15",5.9,"1,422","2,673","-4,892",863,"-1,459","2,321","2,637",68,-146,253,"-4,620","2,368",-67,"2,606",863,0
2018-10-18,"2,469.25",-20.35,"-27,339","-11,669","36,851","1,891","-1,124",-166,"-7,204","-14,995",-233,"4,685","-8,620",317,266,"-11,404","1,891",0
2018-10-17,"2,489.60",17.12,"-2,435","-19,819","20,291","1,975",562,"1,582","-10,195","7,208",52,-139,-802,-703,-12,"-19,831","1,975",0
2018-10-16,"2,472.48",7.29,"2,130","-12,158","-5,299","15,230","-7,068","1,906","2,916","3,419",649,"1,234","-3,044","2,117",97,"-12,061","15,230",0
2018-10-15,"2,465.19",-14.75,"-18,029","-5,352","20,114","3,249","-23,468","4,351","1,724","-2,003",43,-570,-714,"2,608",19,"-5,333","3,249",0
2018-10-12,"2,479.94",36.98,"5,417","-13,457","6,379","1,813","-20,462","2,867",638,"17,272",-472,"-1,635","6,989",221,-153,"-13,610","1,813",0
2018-10-11,"2,442.96",-123.87,"-23,126","55,586","-39,444","6,979","20,199","-4,723","-13,938","-24,779","-1,344",-437,"13,258","-11,363",4,"55,590","6,979",0
2018-10-10,"2,566.83",-71.33,"-39,377","7,407","26,044","6,557","15,103","-7,212","-23,494","-16,889","-1,988","2,464","-8,778","1,417",-631,"6,776","6,557",0
2018-10-08,"2,638.16",-27.4,"-5,981","-20,408","21,469","4,739",-861,-585,-990,"-11,630",369,"5,483","3,607","-1,373",181,"-20,227","4,739",0
2018-10-05,"2,665.56",-27.38,"-10,560","-1,197","9,405","1,981","7,585","-18,541","-2,085","5,686",-655,-200,"10,277","-12,626",372,-826,"1,981",0
2018-10-04,"2,692.94",-19.49,"1,416","-21,992","18,375","2,278","9,344","-5,514","-4,387","12,994",-272,235,"-3,078","-7,906",-78,"-22,069","2,278",0
2018-10-02,"2,712.43",-29.67,"27,752","-29,049","-2,200","3,761","1,711","3,605","3,792","16,172",-472,-290,"6,384","-3,151",-263,"-29,313","3,761",0
2018-10-01,"2,742.10",-3.25,"24,213","-21,324","-4,725","1,626","-8,007","3,628","3,207","13,245",-457,-52,"13,612",-964,210,"-21,113","1,626",0
2018-09-28,"2,745.35",-1.99,"-10,018","-16,816","23,786","3,248","26,216","-3,407","-15,445","-5,557","-2,337",292,"-10,626",847,-200,"-17,016","3,248",0
2018-09-27,"2,747.34",17.97,"-18,704","53,094","-31,817","-2,829","-1,887","-2,739","-12,772","-3,905","-1,018","1,431","-4,377","6,564",257,"53,351","-2,829",0
2018-09-21,"2,729.37",26.34,"-35,833","104,955","-67,643","-1,534","2,677","-12,697","-18,192","3,506","-3,818","1,671","-9,787",808,55,"105,010","-1,534",0
2018-09-20,"2,703.03",-3.31,"-2,321","18,254","-18,497","2,594","-9,986","-8,366","-2,472","12,048",-686,"-1,416","-2,970","11,527",-31,"18,224","2,594",0
2018-09-19,"2,706.34",-15.65,-909,"-7,533","3,630","4,828","-5,219","-10,274","-3,399","9,342",124,"2,782","8,217","-2,483",-16,"-7,549","4,828",0
2018-09-18,"2,721.99",1.54,"-3,676","11,597","-10,286","2,019","-2,867","-6,879","-5,959","-3,306",949,-291,"9,937","4,738",345,"11,943","2,019",0
2018-09-17,"2,720.45",-24.82,"-60,433","20,601","34,317","5,548","-16,975","-5,727","-8,996","-11,380",-838,210,"-1,800","-14,927",-33,"20,568","5,548",0
2018-09-14,"2,745.27",8.85,"22,439","36,785","-44,824","-14,700","2,096","-2,217","-3,753","10,121","1,573","3,579","-1,124","12,164",300,"37,085","-14,700",0
2018-09-13,"2,736.42",6.83,"7,031","26,316","-36,398","2,129","17,466","9,644","-1,371","-6,537","-1,004","1,995",-293,"-12,869",922,"27,238","2,129",0
2018-09-12,"2,729.59",6.58,"-11,486","-22,178","35,841","-1,843","6,212","-3,512","-5,710","-14,254","-1,129",-450,-71,"7,429",-334,"-22,512","-1,843",0
2018-09-11,"2,723.01",17.31,"14,960","18,431","-40,887","7,661",-187,837,"12,640",985,655,-834,"-1,706","2,571",-165,"18,265","7,661",0
2018-09-10,"2,705.70",16.68,"17,581","42,860","-60,813",308,667,-744,"3,436","10,910",-480,-6,"8,636","-4,839",65,"42,925",308,0
2018-09-07,"2,689.02",19.63,"56,208","26,676","-78,118","-4,385","26,498","-2,140","-5,736","17,802","-3,225",246,"16,070","6,693",-381,"26,295","-4,385",0
2018-09-06,"2,669.39",-5.59,"15,335","-28,075","11,354","1,700","8,326",-122,"-12,769","14,709",-603,"-1,720","2,904","4,610",-315,"-28,390","1,700",0
2018-09-05,"2,674.98",-10.18,"-1,881","-18,529","18,078","1,907","-1,556",712,"-10,364","5,075",574,-954,"5,344",-713,426,"-18,104","1,907",0
2018-09-04,"2,685.16",8.86,"10,788","-9,486","10,501","-11,701","-4,093","2,833","-12,924","14,181",-363,-365,-121,"11,642",-102,"-9,588","-11,701",0
2018-09-03,"2,676.30",-8.27,"-53,969","-27,770","89,759","-7,420","-4,746",-937,"-34,387","-1,226","-2,777",-332,"-6,993","-2,571",-600,"-28,370","-7,420",0
2018-08-31,"2,684.57",7.04,"-40,025","66,407","-27,645",980,"-15,129","1,999","-19,931","3,451",222,-469,"-6,583","-3,585",283,"66,689",980,0
2018-08-30,"2,677.53",-11.68,"-45,228","-22,659","67,393",588,"-22,389","-1,106","-9,900","-14,797","1,611",-766,"6,663","-4,544",-95,"-22,753",588,0
2018-08-29,"2,689.21",3.59,"5,222",93,"-8,804","3,693","7,169","7,657","-17,907","5,954",-686,-645,"3,577",103,-203,-111,"3,693",0
2018-08-28,"2,685.62",19.42,"28,063","48,753","-76,766",-98,-123,"3,762","-7,156","20,323",665,"-2,191","8,094","4,690",48,"48,801",-98,0
2018-08-27,"2,666.20",-5.69,"-44,369","10,494","33,355","1,625","-3,057","-6,407","-5,503","-35,190",-206,-877,"3,218","3,652","-1,106","9,388","1,625",0
2018-08-24,"2,671.89",16.03,"3,889","-10,118","5,538",725,"8,264","5,513","-2,843","3,432","-6,688",656,"-6,137","1,691",-35,"-10,152",725,0
2018-08-23,"2,655.86",14.01,"-44,131","29,938","15,377","-1,607","-2,832","5,809","1,612",-534,"2,136",811,"-48,687","-2,445",421,"30,360","-1,607",0
2018-08-22,"2,641.85",-24.36,"-94,599","22,611","70,340","1,786","-15,703",-585,-990,"-3,109","-1,621","1,195","-70,702","-3,083",-138,"22,472","1,786",0
2018-08-21,"2,666.21",11.83,"-22,816","18,138","4,157",343,"-8,977","1,818","-2,032",760,"-2,900","1,238","-8,352","-4,369",178,"18,316",343,0
2018-08-20,"2,654.38",12.02,"25,958","17,400","-49,321","6,050","3,755","3,790","9,688","2,638",-273,875,-541,"6,026",-88,"17,313","6,050",0
2018-08-17,"2,642.36",18.41,"-12,881","-3,558","19,151","-2,753","-10,451","1,613","4,968","3,259",753,-282,"-3,661","-9,080",42,"-3,516","-2,753",0
2018-08-16,"2,623.95",-2.5,"28,065","-17,981","-7,520","-2,001","1,146","-2,849","14,874","14,902",487,"-2,872",512,"1,865",-563,"-18,544","-2,001",0
2018-08-14,"2,626.45",28.52,317,"21,348","-19,280","-1,643","4,453","-2,687","-4,062","13,387",-156,-427,"-6,612","-3,579",-742,"20,606","-1,643",0
2018-08-13,"2,597.93",-58.15,971,"-6,346","7,551","-1,854","15,546","-3,401","-7,961","9,314","-2,875","-4,945","-3,365","-1,340",-323,"-6,669","-1,854",0
2018-08-10,"2,656.08",14.32,"49,911","-9,818","-38,437","-1,471","19,229",-859,"3,828","23,427",105,"-2,526","-4,791","11,498",-184,"-10,002","-1,471",0
2018-08-09,"2,641.76",2.09,"-18,751","2,258","14,585","1,662","15,326","-3,843","-5,744","11,803",626,-359,"-26,076","-10,483",246,"2,504","1,662",0
2018-08-08,"2,639.67",-11.35,"-50,440","13,301","35,930",856,"-10,082","-4,770","-18,344","3,359",-268,-966,"-16,633","-2,737",353,"13,654",856,0
2018-08-07,"2,651.02",-9.09,"-60,467","6,175","52,479","1,322","-7,887","-9,450","-17,666","-2,208","-1,114",-310,"-18,320","-3,511",491,"6,666","1,322",0
2018-08-06,"2,660.11",-6.07,"-1,903","14,274","-15,840","2,223","5,716","1,756","-4,066","6,629","-1,343",38,"-12,008","1,375","1,245","15,519","2,223",0
2018-08-03,"2,666.18",32.94,"-3,991","30,319","-31,321","4,153","-2,133","4,545","-1,994","1,028",482,458,"-5,217","-1,160",840,"31,158","4,153",0
2018-08-02,"2,633.24",-39.07,"-41,093","-39,348","78,811","2,881","-11,877",911,"-3,783","-10,845","2,402","1,110","-5,597","-13,413","-1,250","-40,598","2,881",0
2018-08-01,"2,672.31",23.09,-729,"21,133","-20,151",-788,"-3,166","6,594","1,339",381,498,-436,"-5,422",-517,535,"21,669",-788,0
2018-07-31,"2,649.22",6.54,"-13,406","15,779","-4,394","1,929",762,"-1,375","-6,092","-3,684","-1,004",138,"-2,515",364,92,"15,872","1,929",0
2018-07-30,"2,642.68",1.61,"-24,930","-7,572","27,644","3,967","-9,788","1,645","-6,349","1,649","-1,753",194,"-9,161","-1,367",891,"-6,681","3,967",0
2018-07-27,"2,641.07",5.97,"-10,966","-3,307","15,143",-451,"-1,831","13,354",228,"-19,850","2,468",-358,"-6,443","1,466",-419,"-3,725",-451,0
2018-07-26,"2,635.10",22.46,"21,511","-4,376","-21,821","4,600","-5,804",47,-388,"25,173",-576,367,"-5,345","8,036",86,"-4,290","4,600",0
2018-07-25,"2,612.64",3.43,"26,679","15,671","-43,557","1,527","13,753","2,864","11,755","-8,809","1,439",602,"2,726","2,350",-320,"15,350","1,527",0
