일자,close,대비,기관,외국인,개인,기타,금융투자,보험,투신(사모),은행,기타금융,연기금 등,open,high,low,volume,대비%,한국금리,천연가스,미국금리,다우존스,나스닥,구리,WTI,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50,ATR,A/D,WillA/D,OBV,ADOSC,SOK,SOD,SOJ,MACD,MACDS,MACDH,RSI,ROC,WillR,CCI,TSI,ADX,MFI,MOM,ULTOSC,PVT,BollingerU,BollingerM,BollingerL,Typical,EMV,Mass,NVI,PVI,CV
2021-03-09,65100.0,-700.0,-81800,91000,300,-9400,-1200,-12100,-38600,-1600,-6700,-21600,64500.0,66000.0,61600.0,3695844.0,-1.08,0.5,2.6,0.25,32297.02,13078.5,4.1415,65.61,0.0,0.0,0.0,65100.0,65100.0,65100.0,0.0,2183907.8181818184,0.0,3695844.0,0.0,79.54545454545455,79.54545454545455,79.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3695844.0,0.0,0.0,0.0,64233.333333333336,0.0,0.0,1000.0,1000.0,0.0
2021-03-10,66400.0,1300.0,-45500,-108600,157500,-3400,-15800,-5200,-20600,-1100,-2400,-500,69300.0,70000.0,66100.0,3611937.0,1.96,0.5,2.484,0.25,32485.59,13151.5,4.1415,65.39,0.0,0.0,0.0,65780.95238095238,65765.85365853658,65756.43564356436,0.0,-872346.5664335662,1300.0,7307781.0,0.0,57.14285714285714,68.34415584415584,73.94480519480518,29.166666666656965,16.203703703698313,12.962962962958652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767971.7741935486,0.0,0.0,0.0,67500.0,458895047.1727497,0.0,66400.0,1000.0,0.0
2021-03-11,71100.0,4700.0,-33600,212200,-158600,-20000,-32900,9000,-25500,-100,-100,16000,66700.0,71100.0,66500.0,3665413.0,6.61,0.5,2.562,0.25,32778.64,13201.5,4.073,64.8,0.0,0.0,0.0,67725.37764350453,67631.32434575733,67573.01006404392,0.0,2793066.433566434,6000.0,10973194.0,0.0,100.0,78.8961038961039,75.59523809523809,182.91084129999217,84.52630107922857,98.3845402207636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4027421.188350175,0.0,0.0,0.0,69566.66666666667,94123090.63126038,0.0,66400.0,71100.0,0.0
2021-03-12,71700.0,600.0,16400,169100,-179300,-6200,10800,3200,-9800,200,-600,12600,72500.0,73000.0,70700.0,3648335.0,0.84,0.5,2.528,0.25,32953.46,12795.5,4.1205,64.6,0.0,0.0,0.0,68865.26610644258,68724.10022911167,68635.603774061,0.0,2317196.650957738,7000.0,14621529.0,0.0,88.59649122807018,81.91311612364244,76.38445862130072,270.0167970071343,147.36183493014516,122.65496207698914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058208.8254809766,0.0,0.0,0.0,71800.0,192279491.8778018,0.0,71700.0,71100.0,0.0
2021-03-15,70700.0,-1000.0,-25800,-73900,105700,-6000,-16100,-2300,-6600,-800,400,-400,71200.0,72200.0,70100.0,3634338.0,-1.41,0.5,2.481,0.25,32825.95,12808.76,4.109,60.0,0.0,0.0,0.0,69305.26445103274,69158.75075359037,69064.99493885535,0.0,759623.2223863096,5500.0,10987191.0,0.0,79.82456140350878,89.47368421052632,83.42763474342422,271.8720357617276,184.4008047158372,87.47123104589039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007520.708326165,74408.14200996979,69000.0,63591.857990030214,71000.0,-40447531.29730917,0.0,70700.0,71100.0,0.0
2021-03-16,67900.0,-2800.0,93400,45300,-51900,-86800,56800,3600,14100,100,-7000,25800,69000.0,69200.0,66800.0,3615351.0,-4.12,0.5,2.535,0.25,33015.37,13071.75,4.1135,61.42,0.0,0.0,0.0,69011.93800619782,68922.5641950626,68861.09134294796,0.0,458343.97238630964,2700.0,7371840.0,0.0,26.08695652173913,64.83600305110603,78.74093446175827,148.14735597015533,174.5741044529995,-26.426748482844175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3864338.490504383,73657.99951195702,69560.0,65462.00048804298,67966.66666666667,-209108327.24125543,0.0,67900.0,71100.0,0.0
2021-03-17,68700.0,800.0,-27500,-51500,95900,-16900,-33600,6100,-2300,-300,-200,2700,66700.0,69200.0,65400.0,3638544.0,1.16,0.5,2.582,0.25,32862.3,13006.25,4.1415,61.55,0.0,0.0,0.0,68953.68911343538,68885.93228669753,68836.6888542125,0.0,3139376.393438941,6000.0,11010384.0,0.0,43.42105263157895,49.77752351894228,68.02907026019155,102.49107497448858,156.331812692229,-53.84073771774041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907207.933803352,72944.10670119953,70020.0,67095.89329880047,67766.66666666667,-73106165.54314034,0.0,67900.0,68700.0,0.0
2021-03-18,68800.0,100.0,56600,-1300,-41200,-14100,25300,100,16000,-800,-1400,17400,69500.0,70200.0,68500.0,3646559.0,0.15,0.5,2.508,0.25,32627.97,12794.0,4.0815,57.76,0.0,0.0,0.0,68927.49992718098,68873.26981122418,68831.7786697821,0.0,779838.2169683524,6300.0,14656943.0,0.0,44.73684210526316,38.081617086193745,50.89838121874735,74.9851975204947,136.78269134302386,-61.79749382252916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3912515.8799460013,72381.63073416775,69560.0,66738.36926583225,69166.66666666667,95569549.26548563,0.0,67900.0,68800.0,0.0
2021-03-19,68900.0,100.0,-33900,86200,-52000,-300,-44500,4800,8300,500,-4800,1700,67200.0,68900.0,66700.0,3672156.0,0.15,0.5,2.518,0.25,32731.2,12770.5,4.0675,61.18,0.0,0.0,0.0,68923.15892519898,68876.85140398287,68839.97295028172,0.0,4451994.216968352,8500.0,18329099.0,0.0,51.470588235294116,46.542827657378744,44.800656087504926,59.75832682944019,118.98968102054322,-59.23135419110302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917853.3159925127,70841.73830931542,69000.0,67158.26169068458,68166.66666666667,-92860978.67301935,0.0,67900.0,68900.0,0.0
2021-03-22,68000.0,-900.0,44200,-100500,52300,3900,30300,-1100,-11000,700,-900,26200,68900.0,68900.0,66900.0,3644715.0,-1.32,0.5,2.57,0.25,32423.15,12966.75,3.9815,58.56,68730.0,0.0,0.0,68786.57723081642,68768.70257695368,68748.2952325801,0.0,4816465.716968352,7600.0,14684384.0,1261156.1067430964,54.166666666666664,50.124699002407986,44.916381248660166,1.7289678305678535,92.71647429092974,-90.98750646036189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3870244.556921395,69304.74848327771,68460.0,67615.25151672229,67933.33333333333,5487397.505703464,0.0,68000.0,68900.0,0.0
2021-03-23,67600.0,-400.0,-34800,-48100,108600,-25700,-19900,9700,-31700,-500,-5100,12700,68700.0,70200.0,67500.0,3639926.0,-0.59,0.5,2.557,0.25,32420.06,12944.5,4.0705,60.97,68980.0,0.0,0.0,68620.49617744244,68634.7037124568,68633.2653849142,0.0,1446163.8651165003,5000.0,11044458.0,259778.58357235044,45.83333333333333,50.490196078431374,49.05257424607271,-61.5384438001347,58.96637961534615,-120.50482341548084,0.0,3.840245775729656,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,3848833.2275096304,69419.80390271856,68400.0,67380.19609728144,68433.33333333333,70468465.5677066,0.0,67600.0,68900.0,0.0
2021-03-24,67300.0,-300.0,86100,85400,-151200,-20300,11300,8700,46000,-2200,-7000,29300,67100.0,68600.0,66700.0,3641873.0,-0.45,0.5,2.586,0.25,32619.48,12878.25,4.0385,61.56,69070.0,0.0,0.0,68444.31399873452,68491.28609949086,68509.66436825848,0.0,104421.180905974,3700.0,7402585.0,-600410.2193892449,17.142857142857142,39.047619047619044,46.5541713761528,-123.56500981953286,19.766292235630836,-143.3313020551637,0.0,1.3554216867469826,0.0,0.0,0.0,0.0,0.0,900.0,0.0,3832671.0692256065,69393.73466624726,68120.0,66846.26533375274,67533.33333333333,-62605148.504629344,0.0,67600.0,67300.0,-0.3653794406194197
2021-03-25,74300.0,7000.0,42400,-90400,53900,-5900,-6600,10000,30700,400,-2900,10800,67100.0,74500.0,67000.0,3869635.0,9.42,0.5,2.623,0.25,33072.88,13089.75,3.9825,60.55,69390.0,0.0,0.0,69193.72748137363,69080.2109403662,69009.89460089112,0.0,3767675.647572641,11000.0,11272220.0,267858.0751012461,97.43589743589743,53.470695970695964,47.669503698915456,227.49073837198375,63.728002016976596,163.76273635500715,0.0,4.500703234880454,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,4235159.107858593,74412.91825470034,69220.0,64027.08174529966,71933.33333333333,600831861.4029489,0.0,67600.0,74300.0,-0.24543289719166395
2021-03-26,76300.0,2000.0,-42900,-88300,140700,-9500,-12600,-700,-15900,-1400,-4000,-8300,74500.0,76900.0,72300.0,3927643.0,2.62,0.5,2.608,0.25,33171.37,13316.0,4.0005,59.16,69850.0,0.0,0.0,70070.68171378381,69774.85070174554,69600.26427620742,0.0,6670716.1258335095,15000.0,15199863.0,1522402.7045575185,94.11764705882352,69.56546721252603,54.02792741028035,603.2183550440823,176.58978639249491,426.62856865158733,0.0,6.41562064156207,-3.9215686274509802,204.7139217048876,0.0,0.0,0.0,4600.0,0.0,4340883.010954151,78330.46525449137,70700.0,63069.53474550863,75166.66666666667,450906561.5179383,0.0,67600.0,76300.0,-0.08438679277023205
